        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
     adpsfc_t181     9161     3536      382      370      370       0.7528      2.61984     0.708754
     adpsfc_t183     9161     3536      212      210      210  3.38062e+09     0.119032    0.0552414
     adpsfc_t187     9161     2766     2132     2129     2129       2.2585     0.224073     0.158354
     adpsfc_q181     9161     3461     3210     3207     3207      938.446    0.0614845    0.0410225
     adpsfc_q183     9161     3461     3420     3415     3415      968.099    0.0147513   0.00942655
     adpsfc_q187     9161     2719     2470     2467     2467      390.527     0.469403     0.286322
    adpsfc_ps181     9161     7082      383      381      381      55.4936      1.21506     0.236438
    adpsfc_ps187     9161     2808     2008     2007     2007      54.7019      2.17826     0.277901
    adpsfc_uv281     9161     6418      668      662      662      1.72394     0.878922     0.338877
    adpsfc_uv284     9161     8140      420      404      404      1.28945      1.07542     0.381378
    adpsfc_uv287     9161     5048     3888     3874     3874       1.5874     0.709567      0.42782
     adpupa_t120      110       49       49       49       49       1.6359      0.21421     0.150741
     adpupa_q120      110       21       21       21       21    0.0026524    0.0896322     0.069978
    adpupa_ps120      110        1        1        1        1      69.6941      2.90588      1.85138
    adpupa_uv220      110      120      120      120      120      2.62802     0.329553     0.224324
     aircar_t133    58414    24013    24013    24000    24000     0.954981      0.34545     0.210632
     aircar_q133    58414     1981     1981     1981     1981     0.329453     0.300689     0.187562
    aircar_uv233    58414    48612    48612    48586    48586      2.32918      0.37343     0.187492
     sfcshp_t180     2817      769      537      535      535  1.14386e+09     0.126086     0.103345
     sfcshp_t183     2817      260       61       61       61  1.28037e+09     0.297448     0.280747
     sfcshp_q180     2817      421      330      328      328   0.00138376     0.968367     0.585817
     sfcshp_q183     2817      170      164      162      162      859.802     0.955866     0.503335
    sfcshp_ps180     2817     2801      615      604      602      38.4041      4.86859     0.836013
    sfcshp_uv280     2817     2456      958      956      956      2.65333     0.314707     0.179187
    sfcshp_uv282     2817     2456       36       36       36      1.07921     0.742635    0.0764891
    sfcshp_uv284     2817     2456      266      250      250      1.12439       1.5308     0.451995
