        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3906771  3906771  3906771  3773110  3773110            5     0.259136     0.259136
     adpsfc_t181     9061      387      387      378      378       0.7528      2.30068     0.525959
     adpsfc_t183     9061      214      214      212      212  3.43401e+09    0.0712045    0.0277392
     adpsfc_t187     9061     2114     2114     2110     2110       2.2585     0.224425      0.13722
     adpsfc_q181     9061     3151     3151     3148     3148      936.428    0.0487153    0.0278554
     adpsfc_q183     9061     3363     3363     3358     3358      967.258    0.0149675   0.00806087
     adpsfc_q187     9061     2457     2457     2454     2454      394.149     0.503066     0.297918
    adpsfc_ps181     9061      388      388      386      386      55.3589        1.612       0.2578
    adpsfc_ps187     9061     1976     1976     1975     1975      54.7171      1.53151     0.291536
    adpsfc_uv281     9061      674      674      670      670      1.72375     0.787961     0.366596
    adpsfc_uv284     9061      424      424      402      402      1.28889       1.2214     0.457659
    adpsfc_uv287     9061     3846     3846     3842     3842       1.5874     0.581327     0.365597
     adpupa_t120      108       52       52       52       52      1.61483     0.271677     0.225712
     adpupa_q120      108       30       30       30       30   0.00089883     0.059075    0.0415681
    adpupa_ps120      108        1        1        1        1      81.9733      4.56031      4.12181
    adpupa_uv220      108      110      110      110      110      2.62027     0.766529     0.497445
     aircar_t133    57713    24914    24914    24897    24897     0.961908     0.335837     0.192086
     aircar_q133    57713     2264     2264     2264     2264    0.0259681     0.233069     0.150147
    aircar_uv233    57713    50140    50140    50100    50100      2.33204     0.409196     0.195138
     sfcshp_t180     3326      714      714      713      713  9.90842e+08    0.0981612    0.0820643
     sfcshp_t183     3326       55       55       55       55   1.3484e+09    0.0620882    0.0808549
     sfcshp_q180     3326      494      494      493      493   0.00114758     0.607147     0.337511
     sfcshp_q183     3326      323      323      322      322      933.234    0.0932704    0.0345569
    sfcshp_ps180     3326     1326     1326     1314     1313      38.2302      3.56879     0.802447
    sfcshp_uv280     3326     2124     2124     2124     2124      2.65256     0.205212     0.116307
    sfcshp_uv282     3326       34       34       34       34      1.07922       0.5583     0.394353
    sfcshp_uv284     3326      274      274      268      268      1.13161       1.6218     0.656847
