        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3854829  3854829  3854829       06       06     0.417102      3723028      3723028
     adpsfc_t181     9623      369      369      365      365       0.7528      2.17576     0.696358
     adpsfc_t183     9623      221      221      219      219      3.09662     0.127768    0.0534541
     adpsfc_t187     9623     1958     1958     1958     1958       2.2585     0.170481     0.133204
     adpsfc_q181     9623     3211     3211     3209     3209      940.471    0.0454322    0.0219367
     adpsfc_q183     9623     3429     3429     3425     3425      966.986    0.0154568   0.00937988
     adpsfc_q187     9623     2271     2271     2269     2269      400.677     0.490417     0.296931
    adpsfc_ps181     9623      370      370      368      368      55.6738      1.46101     0.213247
    adpsfc_ps187     9623     1797     1797     1797     1797       55.023      1.40836      0.28211
    adpsfc_uv281     9623      652      652      648      648      1.72274     0.459019     0.223173
    adpsfc_uv284     9623      438      438      432      432       1.2849     0.961238      0.35147
    adpsfc_uv287     9623     3896     3896     3886     3886       1.5874     0.511564      0.30801
     aircar_t133    21470     9639     9639     9638     9638     0.909965      0.55477     0.242067
     aircar_q133    21470      491      491      491      491     0.102437      0.84591     0.337591
    aircar_uv233    21470    19404    19404    19390    19390      2.32379     0.679978     0.235897
     sfcshp_t180     3278      668      668      668      668      8.65161    0.0522087    0.0414408
     sfcshp_t183     3278       56       56       56       56      2.67261    0.0276292    0.0196354
     sfcshp_q180     3278      448      448      448      448   0.00098921     0.497608     0.258371
     sfcshp_q183     3278      286      286      286      286      922.736    0.0402314    0.0349113
    sfcshp_ps180     3278     1272     1272     1261     1261      38.2418      3.42838     0.738496
    sfcshp_uv280     3278     2056     2056     2056     2056      2.65058     0.239027     0.142198
    sfcshp_uv282     3278       46       46       46       46      1.07916      2.21846     0.159091
    sfcshp_uv284     3278      264      264      230      230      1.13039      2.06344      0.56132
