        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3904849  3904849  3904849  3768499  3768499            5      0.45959      0.45959
     adpsfc_t181     8423      381      381      375      375       0.7528      2.33853     0.647918
     adpsfc_t183     8423      212      212      210      210  3.23669e+09    0.0743163     0.032208
     adpsfc_t187     8423     2082     2082     2078     2078       2.2585     0.241099     0.163603
     adpsfc_q181     8423     2810     2810     2806     2806      929.661    0.0627951    0.0430953
     adpsfc_q183     8423     3019     3019     3013     3013      964.073     0.012309   0.00818022
     adpsfc_q187     8423     2425     2425     2421     2421      393.697     0.504182     0.311428
    adpsfc_ps181     8423      382      382      378      378       55.118      1.57896     0.225421
    adpsfc_ps187     8423     1939     1939     1938     1938      54.7331      1.72161      0.30531
    adpsfc_uv281     8423      668      668      662      662      1.71305      0.69484     0.342446
    adpsfc_uv284     8423      420      420      412      412      1.28809      1.12226     0.498332
    adpsfc_uv287     8423     3904     3904     3880     3880       1.5874     0.682175      0.44385
     adpupa_t120     6780     2073     2073     2073     2073  7.59977e+19     0.150043     0.100626
     adpupa_q120     6780      475      475      475      475      1.12025     0.226937     0.117481
    adpupa_ps120     6780        7        7        6        6       71.981      2.21978      1.20512
    adpupa_uv220     6780     5994     5994     5994     5994  1.08659e+20     0.416669     0.249279
     aircar_t133    53167    23024    23024    23015    23015      1.02108     0.373526     0.200611
     aircar_q133    53167     2012     2012     2012     2012     0.453576     0.286563     0.172508
    aircar_uv233    53167    46332    46332    46314    46314       2.3419     0.429498     0.221422
     sfcshp_t180     3157      660      660      659      659  7.79089e+08    0.0923902     0.077865
     sfcshp_t183     3157       44       44       44       44  2.13201e+09     0.141782     0.106446
     sfcshp_q180     3157      463      463      462      462   0.00113196     0.443289     0.342942
     sfcshp_q183     3157      286      286      285      285      943.105     0.121539    0.0985348
    sfcshp_ps180     3157     1261     1261     1257     1257      38.2656      4.46123     0.745963
    sfcshp_uv280     3157     2018     2018     2014     2014      2.64862     0.265757     0.161154
    sfcshp_uv282     3157       32       32       32       32      1.07924     0.534624     0.164874
    sfcshp_uv284     3157      228      228      208      208      1.13944      1.74877     0.422232
