loop1: max_iter=50, norm_reduction(target=0.001, final=0.000974342)
  i                   resNorm                         J                        Jb                      JoJc
  0         1643.561000108189      1781119.521395182004            0.000000000000      1781119.521395182004
  1          889.572055464193      1775800.849377552979           20.944247464563      1775779.905130088096
  2          887.905199116587      1772230.898151172092           90.706273974824      1772140.191877197009
  3          771.636192559829      1769999.937240438070          189.218859892498      1769810.718380545964
  4          553.462938493489      1767856.921884207055          353.683622331344      1767503.238261875929
  5          577.472525308509      1766477.555497027002          516.487706738121      1765961.067790288944
  6          443.199799221056      1764780.882508353097          815.908326737011      1763964.974181615980
  7          426.428611311441      1763696.524560495978         1084.652277137719      1762611.872283357894
  8          371.911869965167      1762817.962945851032         1365.846637904100      1761452.116307947086
  9          304.874893561724      1762108.223808549112         1648.618144191430      1760459.605664358009
 10          263.342236440811      1761442.257017733064         1976.017530220446      1759466.239487512968
 11          293.346731104496      1760979.715172491036         2250.737118033330      1758728.978054458043
 12          204.720420286984      1760624.319438494043         2496.058159078023      1758128.261279416038
 13          170.728047193135      1760253.451879274100         2793.887955315457      1757459.563923957990
 14          160.663572111216      1759989.861771235941         3040.211369617809      1756949.650401618099
 15          145.313305526958      1759800.926165295998         3240.677079699581      1756560.249085596064
 16          123.556201704820      1759639.173866289901         3433.199737146952      1756205.974129142938
 17          104.052016300859      1759516.941731438972         3595.201948199266      1755921.739783239085
 18           86.494059753658      1759405.546844562050         3759.458976504928      1755646.087868056959
 19           75.350708281262      1759326.423457124038         3888.886488548010      1755437.536968576023
 20           70.813205386783      1759278.018551537069         3975.079655388551      1755302.938896148000
 21           57.430839258755      1759235.671143726911         4056.408272959456      1755179.262870766921
 22           56.333906610523      1759210.908835602924         4107.250506624235      1755103.658328979043
 23           45.185466549685      1759185.775550577091         4162.212066626233      1755023.563483950915
 24           41.141068924195      1759169.272651201114         4200.622079281316      1754968.650571919978
 25           33.395100862300      1759155.115044166101         4235.533535170436      1754919.581508995965
 26           28.448957163368      1759143.765863707988         4265.241874183932      1754878.523989523994
 27           24.217492329252      1759135.179747977061         4289.088325100217      1754846.091422876110
 28           20.928728306702      1759129.059981321916         4307.060030915577      1754821.999950405909
 29           17.475103493856      1759124.451729861088         4321.323973505776      1754803.127756355098
 30           13.924882907652      1759120.713791358052         4333.528130663987      1754787.185660694027
 31           11.619953469455      1759118.242756843101         4342.026220664888      1754776.216536178021
 32           10.319519630044      1759116.392381771933         4348.714444878419      1754767.677936893888
 33            9.562279157802      1759115.338671165984         4352.694110477311      1754762.644560689107
 34            7.627788577332      1759114.432858329965         4356.253569765076      1754758.179288564948
 35            6.735136408696      1759113.797313276911         4358.852767503398      1754754.944545774022
 36            5.661366875477      1759113.304231320973         4360.949111447584      1754752.355119874002
 37            4.587315609946      1759112.970895818900         4362.419555672546      1754750.551340145990
 38            3.687309727984      1759112.700261438033         4363.658057744145      1754749.042203692952
 39            3.040203340203      1759112.490025941981         4364.659578087902      1754747.830447854009
 40            2.584472312913      1759112.357015752001         4365.318622963518      1754747.038392788963
 41            2.398057343924      1759112.267747462029         4365.776993180561      1754746.490754282102
