        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
     adpsfc_t181     9225     3560      371      359      359       0.7528      3.31301      1.25352
     adpsfc_t183     9225     3560      212      210      210  3.38062e+09     0.153047    0.0759984
     adpsfc_t187     9225     2644     2016     2016     2016       2.2585     0.432252     0.284559
     adpsfc_q181     9225     3481     3226     3224     3224      940.423     0.144551    0.0437795
     adpsfc_q183     9225     3481     3436     3432     3432      968.254    0.0512317    0.0105421
     adpsfc_q187     9225     2599     2346     2344     2344      395.294      1.32598     0.399776
    adpsfc_ps181     9225     7162      372      370      370      55.9191     0.923899     0.230739
    adpsfc_ps187     9225     2684     1897     1897     1897      55.1051      1.05545     0.298397
    adpsfc_uv281     9225     6980      668      664      664      1.72323     0.517626     0.272722
    adpsfc_uv284     9225     8800      420      408      408      1.28538     0.906599      0.41121
    adpsfc_uv287     9225     5184     4016     3994     3994       1.5874     0.592808      0.32823
     aircar_t133    34921    14107    14107    14084    14084     0.968628     0.475336     0.266239
     aircar_q133    34921      990      990      990      990     0.284015     0.260059     0.157948
    aircar_uv233    34921    28836    28836    28810    28810        2.336     0.581517       0.2259
     sfcshp_t180     3214      888      675      669      669  7.73245e+08    0.0980675    0.0772721
     sfcshp_t183     3214      427       59       59       59  1.30189e+09     0.193164     0.189692
     sfcshp_q180     3214      569      469      463      463   0.00107433      1.59452     0.367178
     sfcshp_q183     3214      334      325      319      319      930.915     0.507616     0.177991
    sfcshp_ps180     3214     3196     1282     1270     1270      38.3039      2.20577     0.859103
    sfcshp_uv280     3214     2762     2020     2008     2008      2.65069      0.33853     0.180926
    sfcshp_uv282     3214     2762       36       36       36      1.07921      1.41619     0.240337
    sfcshp_uv284     3214     2762      294      294      294      1.12017      1.04639     0.409118
