        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3849003  3849003  3849003  3715247  3715247            5     0.319521     0.319521
     adpsfc_t181     9942      569      569      560      560       0.7528      1.80597     0.697268
     adpsfc_t183     9942      216      216      214      214   3.2063e+09     0.123062    0.0527473
     adpsfc_t187     9942     2050     2050     2050     2050       2.2585     0.198057     0.153287
     adpsfc_q181     9942     3390     3390     3388     3388      912.066    0.0791142    0.0413256
     adpsfc_q183     9942     3603     3603     3599     3599      969.273    0.0171376   0.00926802
     adpsfc_q187     9942     2562     2562     2560     2560      468.905      0.42453     0.266372
    adpsfc_ps181     9942      569      569      559      559      55.0545      1.21632     0.444323
    adpsfc_ps187     9942     1912     1912     1911     1911      55.0569      1.43713     0.275844
    adpsfc_uv281     9942     1118     1118     1114     1114      1.70672     0.493957     0.206179
    adpsfc_uv284     9942      428      428      416      416      1.28716     0.905379     0.326733
    adpsfc_uv287     9942     4078     4078     4072     4072       1.5874     0.477492      0.26135
     adpupa_t120      714      357      357      357      357      3.04053    0.0943417     0.033966
     adpupa_q120      714      205      205      205      205     0.362156     0.156524    0.0617926
    adpupa_ps120      714        3        3        3        3      69.9215      1.48296     0.045368
    adpupa_uv220      714      708      708      708      708      2.62413     0.401572     0.145749
     aircar_t133    13512     5735     5735     5734     5734     0.956844     0.319745     0.163042
     aircar_q133    13512      212      212      212      212     0.254526     0.405982     0.184712
    aircar_uv233    13512    11614    11614    11612    11612      2.33276     0.441579     0.176844
     sfcshp_t180     3239      689      689      689      689  8.51874e+08    0.0535926    0.0463337
     sfcshp_t183     3239       47       47       47       47  1.45865e+09    0.0572136     0.058604
     sfcshp_q180     3239      481      481      481      481   0.00103439     0.479565     0.297894
     sfcshp_q183     3239      306      306      306      306      941.866    0.0960357    0.0692914
    sfcshp_ps180     3239     1293     1293     1287     1287      38.2278      2.96261      0.77879
    sfcshp_uv280     3239     2068     2068     2068     2068      2.64892     0.188037     0.103217
    sfcshp_uv282     3239       38       38       36       36      1.07921      1.10306     0.137433
    sfcshp_uv284     3239      238      238      238      238      1.12828      1.07677     0.304866
