        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
     adpsfc_t181     9351     3550      374      372      372       0.7528     0.543589     0.396456
     adpsfc_t183     9351     3550      217      215      215  3.19884e+09    0.0432965    0.0368142
     adpsfc_t187     9351     2733     2103     2103     2103       2.2585      0.23244     0.197511
     adpsfc_q181     9351     3455     3200     3198     3198      939.433     0.023838    0.0161764
     adpsfc_q183     9351     3455     3413     3409     3409       967.59    0.0107505   0.00798933
     adpsfc_q187     9351     2678     2427     2425     2425      390.221     0.402107     0.260669
    adpsfc_ps181     9351     7150      375      373      373      55.3116     0.274527     0.227132
    adpsfc_ps187     9351     2779     1914     1914     1914      55.0255     0.286703     0.253601
    adpsfc_uv281     9351     6944      660      656      656       1.7228     0.183034     0.131063
    adpsfc_uv284     9351     8906      430      426      426      1.28326     0.287535     0.187851
    adpsfc_uv287     9351     5336     4176     4176     4176       1.5874     0.245698     0.200974
     adpupa_t120       92       46       46       46       46      16.7088     0.118146     0.102256
     adpupa_q120       92       46       46       46       46     0.565775  0.000655019  0.000799626
    adpupa_ps120       92        0        0        0        0            0            0            0
    adpupa_uv220       92       92       92       92       92         2.37   0.00995771   0.00973506
     aircar_t133    26144    11837    11837    11835    11835     0.944744     0.188448       0.1552
     aircar_q133    26144     1143     1143     1143     1143     0.343859     0.195029     0.135478
    aircar_uv233    26144    23896    23896    23892    23892      2.32861     0.157641     0.125531
     sfcshp_t180     3361      957      712      711      711  8.38591e+08     0.091908     0.082253
     sfcshp_t183     3361      436       62       62       62  1.79605e+09     0.116782     0.104583
     sfcshp_q180     3361      610      503      502      502   0.00101045     0.193761     0.141958
     sfcshp_q183     3361      341      332      331      331      926.988    0.0404908     0.020937
    sfcshp_ps180     3361     3347     1329     1316     1316      38.2109     0.795822     0.656938
    sfcshp_uv280     3361     2880     2102     2100     2100      2.65074     0.120977    0.0979225
    sfcshp_uv282     3361     2880       46       46       46      1.07916     0.336475     0.154717
    sfcshp_uv284     3361     2880      310      310      310      1.12355     0.430898     0.295987
