        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3926160  3926160  3926160  3792157  3792157            5     0.226689     0.226689
     adpsfc_t181     9152      352      352      348      348       0.7528      1.84758      0.76156
     adpsfc_t183     9152      214      214      212      212  3.36463e+09    0.0726216     0.035463
     adpsfc_t187     9152     2058     2058     2058     2058       2.2585     0.171448     0.144375
     adpsfc_q181     9152     3081     3081     3079     3079      940.852    0.0395539    0.0176756
     adpsfc_q183     9152     3293     3293     3289     3289      966.581    0.0158661   0.00739176
     adpsfc_q187     9152     2358     2358     2356     2356      383.944     0.417108     0.260131
    adpsfc_ps181     9152      353      353      351      351      56.0079     0.851981     0.215539
    adpsfc_ps187     9152     1966     1966     1966     1966      55.0472      1.30874     0.285333
    adpsfc_uv281     9152      626      626      622      622      1.72442      0.48083     0.229669
    adpsfc_uv284     9152      424      424      420      420      1.28901     0.899052     0.354059
    adpsfc_uv287     9152     4078     4078     4074     4074       1.5874     0.432865     0.245303
     adpupa_t120     1162      278      278      278      278  7.83283e+19     0.184359     0.117373
     adpupa_q120     1162       93       93       93       93   0.00109321     0.426891    0.0951802
    adpupa_ps120     1162        1        1        1        1      73.8875     0.240262     0.208138
    adpupa_uv220     1162     1000     1000     1000     1000  9.38409e+19     0.424581     0.208521
     aircar_t133     8021     3327     3327     3324     3324     0.971614     0.452459     0.208948
     aircar_q133     8021       33       33       33       33   0.00212516    0.0744704    0.0461804
    aircar_uv233     8021     6748     6748     6740     6740      2.33817     0.589508     0.218297
     sfcshp_t180     3197      666      666      663      663  7.76736e+08    0.0450624    0.0512892
     sfcshp_t183     3197       45       45       43       43  2.15666e+09     0.288374     0.256431
     sfcshp_q180     3197      446      446      443      443   0.00106069     0.307542     0.195014
     sfcshp_q183     3197      281      281      278      278      945.459    0.0971235    0.0722566
    sfcshp_ps180     3197     1283     1283     1274     1274      38.2209      4.29258     0.662744
    sfcshp_uv280     3197     2050     2050     2044     2044      2.64889     0.244051     0.108506
    sfcshp_uv282     3197       40       40       40       40      1.07919       1.0318     0.430776
    sfcshp_uv284     3197      232      232      232      232      1.14554        1.546     0.489059
