        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3924682  3924682  3924682  3791213  3791213            5      0.32276      0.32276
     adpsfc_t181     9272      365      365      355      355       0.7528      2.21537     0.766987
     adpsfc_t183     9272      211      211      209      209  3.38869e+09    0.0871055    0.0351062
     adpsfc_t187     9272     2081     2081     2081     2081       2.2585      0.26154      0.16689
     adpsfc_q181     9272     3185     3185     3183     3183      940.645     0.138509    0.0376211
     adpsfc_q183     9272     3393     3393     3389     3389      968.162    0.0516113    0.0110057
     adpsfc_q187     9272     2396     2396     2394     2394      387.933      1.13642     0.341476
    adpsfc_ps181     9272      366      366      364      364       55.891     0.869117     0.245954
    adpsfc_ps187     9272     1980     1980     1980     1980      54.9642     0.744737     0.293096
    adpsfc_uv281     9272      650      650      644      644      1.72308     0.489085     0.262289
    adpsfc_uv284     9272      418      418      410      410      1.28849     0.816768     0.339264
    adpsfc_uv287     9272     4140     4140     4136     4136       1.5874     0.515195     0.295304
     aircar_t133    39771    16352    16352    16341    16341      1.21583     0.513394     0.259427
     aircar_q133    39771     1119     1119     1119     1119     0.529796      0.46783     0.239906
    aircar_uv233    39771    33174    33174    33148    33148      2.37299     0.635188     0.253848
     sfcshp_t180     2988      634      634      633      633  7.94929e+08    0.0884047    0.0717975
     sfcshp_t183     2988       44       44       42       42  1.54303e+09     0.175873     0.110496
     sfcshp_q180     2988      421      421      420      420   0.00105706      0.69177     0.306619
     sfcshp_q183     2988      285      285      284      284      946.622    0.0730006    0.0462874
    sfcshp_ps180     2988      736      736      728      728       38.072       2.4211     0.898259
    sfcshp_uv280     2988     1206     1206     1204     1204      2.64705     0.281604     0.140016
    sfcshp_uv282     2988       36       36       34       34      1.07922      2.73036     0.532555
    sfcshp_uv284     2988      210      210      196      196      1.15042      1.44758     0.524889
