        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
     adpsfc_t181    10501     3971      599      593      593       0.7528      1.45212     0.593175
     adpsfc_t183    10501     3971      227      225      225  3.33333e+09    0.0705335    0.0367651
     adpsfc_t187    10501     2978     2110     2110     2110       2.2585     0.205733     0.174408
     adpsfc_q181    10501     3870     3603     3601     3601      912.895     0.050668    0.0272198
     adpsfc_q183    10501     3870     3827     3823     3823       969.56    0.0173354    0.0085196
     adpsfc_q187    10501     2921     2656     2654     2654      472.616     0.388373     0.257734
    adpsfc_ps181    10501     8029      601      592      591       54.927      1.63631     0.498587
    adpsfc_ps187    10501     3026     1958     1957     1957      54.9969      2.10536      0.30862
    adpsfc_uv281    10501     7820     1168     1164     1164      1.70499     0.364491     0.185892
    adpsfc_uv284    10501    10022      458      454      454      1.27977     0.754068     0.301909
    adpsfc_uv287    10501     5880     4188     4188     4188       1.5874     0.384444     0.241491
     adpupa_t120    25792    12158    12158    12151    12151  6.67996e+19    0.0634099    0.0350427
     adpupa_q120    25792     6173     6173     6172     6172      1.90601     0.120112    0.0523392
    adpupa_ps120    25792       74       74       74       74      70.6759      1.07456      0.32283
    adpupa_uv220    25792    27198    27198    27180    27180  6.31372e+19     0.457366     0.161382
     aircar_t133    51218    23720    23720    23702    23702      1.01645      0.36134     0.200744
     aircar_q133    51218     1788     1788     1788     1788     0.295948      0.39965     0.252637
    aircar_uv233    51218    47628    47628    47612    47612      2.34084     0.428758     0.191067
     sfcshp_t180     6763     1999     1514     1513     1513  4.45288e+08    0.0712244    0.0441993
     sfcshp_t183     6763     1085      100      100      100  1.73205e+09     0.175733     0.155321
     sfcshp_q180     6763     1062      874      873      873   0.00106068     0.372176     0.167866
     sfcshp_q183     6763      552      509      508      508       942.33    0.0709615    0.0294775
    sfcshp_ps180     6763     6735     2247     2231     2231      38.1636      3.53969     0.592249
    sfcshp_uv280     6763     5784     3494     3492     3492      2.64568     0.347076     0.109343
    sfcshp_uv282     6763     5784      110      110      110      1.08407      1.07976     0.318273
    sfcshp_uv284     6763     5784      494      494      494      1.13419      1.30219     0.303406
