        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3893842  3893842  3893842  3757219  3757219            5     0.509233     0.509233
     adpsfc_t181     9858      373      373      368      368       0.7528      2.21108     0.669446
     adpsfc_t183     9858      217      217      215      215  3.34108e+09    0.0868002    0.0395658
     adpsfc_t187     9858     2061     2061     2061     2061       2.2585     0.284143     0.173611
     adpsfc_q181     9858     3360     3360     3358     3358      942.515     0.152138    0.0362269
     adpsfc_q183     9858     3574     3574     3570     3570      968.884    0.0562832     0.010417
     adpsfc_q187     9858     2385     2385     2383     2383      393.112      1.21965     0.358738
    adpsfc_ps181     9858      374      374      372      372      55.4885      1.02965     0.274074
    adpsfc_ps187     9858     1931     1931     1930     1930       54.999     0.962818     0.306964
    adpsfc_uv281     9858      666      666      660      660      1.72408     0.676394     0.299398
    adpsfc_uv284     9858      430      430      416      416      1.29164      1.06982     0.391427
    adpsfc_uv287     9858     4110     4110     4084     4084       1.5874     0.667256     0.359298
     aircar_t133    33819    14107    14107    14098    14098      1.50959     0.619649     0.288208
     aircar_q133    33819      916      916      916      916      0.14636     0.482823      0.32355
    aircar_uv233    33819    28524    28524    28444    28444      2.42061     0.743807     0.269689
     sfcshp_t180     3021      666      666      663      663  7.76736e+08    0.0908437    0.0755102
     sfcshp_t183     3021       46       46       46       46  2.08514e+09     0.211709     0.179206
     sfcshp_q180     3021      462      462      459      459   0.00106613     0.871356     0.344267
     sfcshp_q183     3021      316      316      313      313      944.871     0.178533    0.0956915
    sfcshp_ps180     3021      768      768      759      759       38.119      2.22128     0.784354
    sfcshp_uv280     3021     1234     1234     1230     1230      2.64749     0.222864     0.136407
    sfcshp_uv282     3021       38       38       34       34      1.07922      2.75897     0.339448
    sfcshp_uv284     3021      210      210      200      200      1.14278      1.06821     0.425962
