        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3876894  3876894  3876894  3744280  3744280            5     0.327027     0.327027
     adpsfc_t181    10046      362      362      349      349       0.7528      1.53035     0.787596
     adpsfc_t183    10046      215      215      213      213  3.21382e+09     0.125664     0.082129
     adpsfc_t187    10046     2066     2066     2066     2066       2.2585     0.173991     0.146362
     adpsfc_q181    10046     3393     3393     3391     3391      944.795    0.0335238    0.0180806
     adpsfc_q183    10046     3604     3604     3600     3600      969.568    0.0146827   0.00835013
     adpsfc_q187    10046     2369     2369     2367     2367      388.515     0.414725     0.281876
    adpsfc_ps181    10046      363      363      361      361      55.6812      1.19674      0.25032
    adpsfc_ps187    10046     1943     1943     1943     1943      54.9572      1.05133     0.280191
    adpsfc_uv281    10046      646      646      642      642      1.72395     0.484061     0.240323
    adpsfc_uv284    10046      426      426      418      418      1.28613      1.03403     0.381666
    adpsfc_uv287    10046     4108     4108     4102     4102       1.5874     0.451134     0.245386
     aircar_t133     7621     2806     2806     2800     2800     0.934539        0.346     0.180235
     aircar_q133     7621       31       31       31       31   0.00139676     0.093516    0.0571237
    aircar_uv233     7621     5614     5614     5602     5602      2.32846     0.552743     0.174528
     sfcshp_t180     3311      698      698      696      696  9.28477e+08    0.0725606    0.0530357
     sfcshp_t183     3311       57       57       57       57  1.32453e+09    0.0686077     0.052009
     sfcshp_q180     3311      485      485      483      483   0.00103902     0.429943     0.267407
     sfcshp_q183     3311      324      324      322      322      929.907    0.0353402    0.0300359
    sfcshp_ps180     3311     1309     1309     1293     1293       38.224      3.89534     0.782846
    sfcshp_uv280     3311     2062     2062     2058     2058      2.64893      0.31565     0.160119
    sfcshp_uv282     3311       48       48       48       48      1.07916      1.74848     0.259469
    sfcshp_uv284     3311      276      276      272      272      1.12094      1.34563     0.232454
