        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3891661  3891661  3891661  3758425  3758425            5     0.196372     0.196372
     adpsfc_t181     9252      369      369      365      365       0.7528       2.0033       0.6717
     adpsfc_t183     9252      214      214      212      212  3.07148e+09     0.123778    0.0638111
     adpsfc_t187     9252     2093     2093     2093     2093       2.2585     0.194112     0.166748
     adpsfc_q181     9252     3167     3167     3165     3165      939.799    0.0965446    0.0370517
     adpsfc_q183     9252     3377     3377     3373     3373      967.708    0.0301882    0.0127719
     adpsfc_q187     9252     2407     2407     2405     2405       388.65     0.485744     0.277803
    adpsfc_ps181     9252      370      370      368      368      55.4582      1.71002     0.242304
    adpsfc_ps187     9252     1955     1955     1952     1952      55.0357      2.64523      0.28871
    adpsfc_uv281     9252      646      646      642      642      1.72115     0.483713     0.186258
    adpsfc_uv284     9252      424      424      416      416      1.28316       0.9922     0.299122
    adpsfc_uv287     9252     4136     4136     4122     4122       1.5874     0.415226     0.247628
     aircar_t133    21688     9816     9816     9794     9794     0.963096      0.51936     0.218971
     aircar_q133    21688      761      761      761      761    0.0575809     0.535407     0.243408
    aircar_uv233    21688    19708    19708    19700    19700      2.33214     0.546035      0.19361
     sfcshp_t180     3260      701      701      700      700  1.13389e+09     0.090336    0.0833066
     sfcshp_t183     3260       48       48       48       48  2.88675e+09      0.11399    0.0586557
     sfcshp_q180     3260      494      494      493      493   0.00122045     0.541452     0.254179
     sfcshp_q183     3260      316      316      315      315      945.224    0.0279432    0.0248534
    sfcshp_ps180     3260     1309     1309     1299     1298      38.7268      3.49598     0.680846
    sfcshp_uv280     3260     2088     2088     2086     2086      2.66055     0.245017     0.113177
    sfcshp_uv282     3260       44       44       44       44      1.07948     0.627483     0.291847
    sfcshp_uv284     3260      250      250      240      240      1.13143      1.45596     0.357223
