        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3880648  3880648  3880648  3750173  3750173            5     0.327808     0.327808
     adpsfc_t181     9400      369      369      359      359       0.7528      2.42087     0.742341
     adpsfc_t183     9400      213      213      211      211   3.3726e+09     0.104142    0.0638287
     adpsfc_t187     9400     2099     2099     2093     2093       2.2585     0.202669     0.151842
     adpsfc_q181     9400     3279     3279     3276     3276      941.704    0.0678241     0.042915
     adpsfc_q183     9400     3490     3490     3485     3485      968.581    0.0189637    0.0100533
     adpsfc_q187     9400     2425     2425     2422     2422      387.815     0.478768     0.323619
    adpsfc_ps181     9400      370      370      368      368      55.7584     0.847598     0.234222
    adpsfc_ps187     9400     1980     1980     1980     1980      54.6883      1.37519     0.302317
    adpsfc_uv281     9400      648      648      638      638      1.72235     0.658492     0.299504
    adpsfc_uv284     9400      422      422      408      408      1.28454      1.31433     0.483549
    adpsfc_uv287     9400     3862     3862     3836     3836       1.5874     0.677536     0.420795
     aircar_t133    57861    24038    24038    24027    24027     0.942786     0.332887     0.195373
     aircar_q133    57861     1923     1923     1923     1923     0.329385     0.231425      0.14358
    aircar_uv233    57861    48384    48384    48362    48362      2.33218     0.354307     0.191767
     sfcshp_t180     3254      537      537      537      537  7.47435e+08     0.101694    0.0839603
     sfcshp_t183     3254       44       44       44       44  2.13201e+09     0.239903     0.193603
     sfcshp_q180     3254      472      472      472      472   0.00112748     0.478171     0.271209
     sfcshp_q183     3254      300      300      300      300      945.978     0.214647     0.188742
    sfcshp_ps180     3254     1303     1303     1300     1300      38.2912      3.82432      0.75453
    sfcshp_uv280     3254     2082     2082     2082     2082      2.64941     0.225768     0.127782
    sfcshp_uv282     3254       36       36       36       36      1.07959      2.37108      0.27553
    sfcshp_uv284     3254      244      244      242      242      1.12952      1.86948     0.660219
