loop1: max_iter=50, norm_reduction(target=0.001, final=0.0008612)
  i                   resNorm                         J                        Jb                      JoJc
  0         1922.852087272670      1176848.166017838987            0.000000000000      1176848.166017838987
  1         1344.960390711184      1172183.912778727012           11.767995217525      1172172.144783509895
  2          926.399351668655      1169801.775707612978           33.131873763259      1169768.643833849113
  3          702.964225754881      1167047.503145573894           98.805774528168      1166948.697371046059
  4          505.829964844683      1164792.101985953981          218.107406464013      1164573.994579490041
  5          451.610906979333      1163113.751953020925          381.881622130706      1162731.870330889942
  6          348.896435340759      1162018.163560742047          548.702235928699      1161469.461324813077
  7          393.015935694362      1161167.244591000024          732.644251886915      1160434.600339113036
  8          298.388614484846      1160603.045770050026          892.322716939956      1159710.723053110065
  9          291.759662183608      1160154.420596350916         1048.815039923535      1159105.605556427967
 10          219.471940426848      1159690.726640455890         1248.395869415836      1158442.330771039939
 11          221.734624174899      1159333.235965762055         1437.216912169553      1157896.019053593045
 12          217.042420450827      1159122.495015267050         1567.398520656754      1157555.096494609956
 13          173.946632993549      1158928.821732176933         1702.977050591609      1157225.844681584975
 14          145.719537243176      1158740.631065956084         1853.273672882242      1156887.357393074082
 15          134.656540263100      1158592.934843779076         1987.757367513124      1156605.177476265933
 16          121.587864892010      1158489.194336896995         2093.471144757019      1156395.723192139994
 17           96.629548030499      1158393.495223893085         2201.700627724594      1156191.794596167980
 18           93.921072207910      1158320.131345188012         2293.655975087175      1156026.475370100932
 19           80.594325978372      1158262.327329156920         2373.278105247524      1155889.049223910086
 20           69.918489924361      1158211.946427084971         2449.302064134876      1155762.644362949999
 21           59.772175639646      1158173.660969483899         2512.359620364564      1155661.301349119050
 22           56.892609958014      1158145.127105647931         2563.223524754118      1155581.903580893995
 23           46.203396098083      1158125.036726535996         2601.580578544330      1155523.456147992052
 24           40.166810541778      1158106.306783864042         2639.826345900080      1155466.480437963968
 25           34.585445001884      1158092.249661986949         2670.574699182343      1155421.674962804886
 26           30.245897280771      1158082.042631086893         2694.349521741206      1155387.693109346088
 27           27.766065772851      1158074.321718309075         2713.407286930226      1155360.914431378944
 28           24.689819665523      1158069.214604770998         2726.670749102723      1155342.543855668046
 29           19.598231701480      1158064.535377644002         2739.425817692439      1155325.109559950884
 30           18.637802802726      1158061.291046444094         2748.706761622982      1155312.584284821060
 31           15.426601101810      1158058.689719801070         2756.492654795359      1155302.197065006010
 32           13.923284580479      1158056.618068645010         2762.979440367459      1155293.638628276996
 33           10.908793212269      1158055.049478641944         2768.111962558885      1155286.937516083010
 34           11.119715397534      1158053.779940305045         2772.453621076338      1155281.326319227926
 35            8.834816294668      1158052.934644897003         2775.465687534873      1155277.468957361998
 36            7.361231430099      1158052.229359149933         2778.076401493416      1155274.152957656886
 37            6.506148497004      1158051.641664942028         2780.342976068579      1155271.298688874114
 38            5.895810777665      1158051.249870253960         2781.915028267357      1155269.334841986885
 39            5.056855532145      1158050.935278407065         2783.224630824358      1155267.710647583008
 40            3.900025181244      1158050.687892138958         2784.293294197409      1155266.394597942010
 41            3.745190604810      1158050.523432960035         2785.029166348557      1155265.494266611990
 42            2.929652476118      1158050.414500887971         2785.531811932809      1155264.882688956102
 43            2.522555096123      1158050.327990266029         2785.942838653695      1155264.385151612107
 44            2.178270723386      1158050.249998559942         2786.325953323066      1155263.924045237014
 45            2.009483165262      1158050.204072597902         2786.558955375322      1155263.645117222099
 46            1.655959376827      1158050.168205168098         2786.746157523945      1155263.422047643922

loop2: max_iter=50, norm_reduction(target=0.001, final=0.00154614)
  i                   resNorm                         J                        Jb                      JoJc
  0           50.762883863174      1158128.151005154010         2786.746157523945      1155341.404847630067
  1           47.277202070211      1158113.058796005091         2786.749707360760      1155326.309088644106
  2           61.628806000238      1158103.501602645963         2786.974378700500      1155316.527223944897
  3           55.598145215642      1158098.003559785895         2787.054864606057      1155310.948695180006
  4           34.200409574679      1158091.045437287074         2787.479764089172      1155303.565673198085
  5           29.004790189887      1158084.589926875895         2788.219379225057      1155296.370547651080
  6           26.483533228954      1158081.115143181058         2788.317354285989      1155292.797788894968
  7           32.574312055833      1158077.198445803951         2789.025798323399      1155288.172647479922
  8           20.843291671740      1158073.653951006010         2789.461847573048      1155284.192103432957
  9           20.133364841094      1158070.231060225982         2789.963402380290      1155280.267657845980
 10           20.400515180297      1158068.345413709059         2790.162155767161      1155278.183257942088
 11           18.031900363364      1158066.594830103917         2790.415468606133      1155276.179361497983
 12           14.405510957103      1158064.953933767974         2790.672018430947      1155274.281915337080
 13           12.577355906792      1158063.025774249109         2791.230813422272      1155271.794960825937
 14           12.860237280885      1158061.719180077082         2791.485976612506      1155270.233203463955
 15           11.051836279351      1158060.730025995057         2791.879458640763      1155268.850567353889
 16           10.194273304175      1158060.008850285085         2792.137483962024      1155267.871366322972
 17            8.445523286234      1158059.212613736046         2792.542460013416      1155266.670153721934
 18            8.267050983083      1158058.624812358059         2792.837649532937      1155265.787162825000
 19            6.952407583608      1158058.119317244040         2793.167978721034      1155264.951338523068
 20            6.956950567963      1158057.783218598925         2793.439036203583      1155264.344182396075
 21            5.360842517029      1158057.425343288109         2793.612016638141      1155263.813326650066
 22            5.083036233553      1158057.186823487049         2793.678194112360      1155263.508629373973
 23            4.415624878530      1158057.027029230027         2793.595726891344      1155263.431302337907
 24            4.054556322677      1158056.879568482051         2793.633919623002      1155263.245648859069
 25            3.708554155248      1158056.762345730094         2793.624418776566      1155263.137926952913
 26            2.927561234547      1158056.670206255978         2793.586858746957      1155263.083347508917
 27            2.357255595172      1158056.601622895105         2793.576184116114      1155263.025438779034
 28            2.321294902386      1158056.545666795922         2793.542364564438      1155263.003302231897
 29            2.001525417708      1158056.511438674992         2793.492987053700      1155263.018451621989
 30            1.773228462389      1158056.476951759076         2793.390177143649      1155263.086774615105
 31            1.607147004967      1158056.452686473960         2793.306085884609      1155263.146600590087
 32            1.304960128006      1158056.430245961063         2793.236872302924      1155263.193373657996
 33            1.239542650713      1158056.415210373001         2793.173431545691      1155263.241778827040
 34            0.992296384593      1158056.404441847000         2793.125310270175      1155263.279131576885
 35            0.879912063309      1158056.395990570076         2793.074127769027      1155263.321862800978
 36            0.713206503127      1158056.388926940039         2793.019687738222      1155263.369239202002
 37            0.609984768041      1158056.383640676970         2792.980279233851      1155263.403361442965
 38            0.530819658549      1158056.379748129053         2792.954938610287      1155263.424809518969
 39            0.459615857189      1158056.376992258010         2792.939393105235      1155263.437599152094
 40            0.394512327914      1158056.375215248903         2792.938654205695      1155263.436561042909
 41            0.350561717395      1158056.373605648056         2792.932041321190      1155263.441564327106
 42            0.313079713030      1158056.372613663087         2792.938558485146      1155263.434055177961
 43            0.246373381257      1158056.371848145965         2792.940940184596      1155263.430907960981
 44            0.221137776790      1158056.371117141098         2792.953098606291      1155263.418018535012
 45            0.195319167108      1158056.370661742985         2792.964299448770      1155263.406362293987
 46            0.168103830265      1158056.370279131923         2792.979462725627      1155263.390816406114
 47            0.135170552866      1158056.370030866936         2792.992282326868      1155263.377748539904
 48            0.120645084794      1158056.369829622097         2793.005578274248      1155263.364251347957
 49            0.090929092830      1158056.369658554904         2793.019268632987      1155263.350389922038
 50            0.078486717123      1158056.369548293995         2793.030648529644      1155263.338899764000

