        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
     adpsfc_t181     8892     3359      368      362      362       0.7528      2.18296      0.84523
     adpsfc_t183     8892     3359      212      210      210  3.38062e+09     0.132053     0.062236
     adpsfc_t187     8892     2633     2006     2005     2005       2.2585     0.361653     0.250569
     adpsfc_q181     8892     3282     3025     3022     3022      936.905     0.123881    0.0364508
     adpsfc_q183     8892     3282     3234     3229     3229      966.448    0.0476065     0.013301
     adpsfc_q187     8892     2584     2330     2327     2327       395.11      1.02629     0.354455
    adpsfc_ps181     8892     6755      369      367      367       55.723      1.13383     0.249003
    adpsfc_ps187     8892     2675     1922     1920     1920      55.0109     0.872737     0.254713
    adpsfc_uv281     8892     6548      658      650      650      1.72548     0.536286     0.282742
    adpsfc_uv284     8892     8450      420      414      414      1.28767     0.974953      0.42028
    adpsfc_uv287     8892     5136     3976     3960     3960       1.5874     0.502095     0.295063
     aircar_t133    49481    20700    20700    20697    20697      1.01021      0.39553     0.207346
     aircar_q133    49481     1793     1793     1793     1793     0.342755     0.273302     0.150495
    aircar_uv233    49481    41900    41900    41886    41886      2.34005      0.49964     0.212829
     sfcshp_t180     3137      896      671      671      671  7.72091e+08     0.114869    0.0911938
     sfcshp_t183     3137      433       60       60       60  1.29099e+09     0.208847     0.161255
     sfcshp_q180     3137      562      458      458      458    0.0010648       1.1245     0.270984
     sfcshp_q183     3137      332      323      323      323      930.129     0.129031    0.0457041
    sfcshp_ps180     3137     3112      773      764      764      38.0786      2.24487     0.842155
    sfcshp_uv280     3137     2784     1250     1248     1248      2.65078      0.24486     0.154061
    sfcshp_uv282     3137     2784       50       50       50      1.07915      2.45973     0.172323
    sfcshp_uv284     3137     2784      278      276      276       1.1223      1.38126     0.657968
