        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
     adpsfc_t181     9597     3649      382      376      376       0.7528      2.54117     0.619318
     adpsfc_t183     9597     3649      216      214      214  3.34887e+09    0.0847395    0.0324801
     adpsfc_t187     9597     2755     2110     2109     2109       2.2585     0.220128     0.144731
     adpsfc_q181     9597     3566     3305     3302     3302      940.082     0.055671    0.0294085
     adpsfc_q183     9597     3566     3519     3514     3514      968.396    0.0166393   0.00929588
     adpsfc_q187     9597     2704     2445     2442     2442      393.042     0.454443     0.283379
    adpsfc_ps181     9597     7339      383      381      381      55.5462      1.48322     0.303472
    adpsfc_ps187     9597     2802     1983     1983     1983      54.8037      1.52109     0.315656
    adpsfc_uv281     9597     6664      672      668      668      1.72258     0.642938     0.296359
    adpsfc_uv284     9597     8578      428      420      420      1.28571      1.11407     0.464667
    adpsfc_uv287     9597     5138     3962     3956     3956       1.5874     0.644636     0.406606
     aircar_t133    57155    24233    24233    24208    24208     0.948389       0.3438     0.197648
     aircar_q133    57155     2004     2004     2004     2004     0.522481     0.273155     0.165632
    aircar_uv233    57155    48846    48846    48794    48794      2.33278     0.428177     0.212416
     sfcshp_t180     3401      965      714      713      713  5.29627e+08     0.152169     0.103591
     sfcshp_t183     3401      435       66       63       63  2.18218e+09      0.25359      0.14304
     sfcshp_q180     3401      612      502      501      501   0.00113258     0.785289     0.349974
     sfcshp_q183     3401      336      329      328      328      921.363     0.326347     0.179756
    sfcshp_ps180     3401     3374     1321     1314     1314      38.2451       3.4148     0.822941
    sfcshp_uv280     3401     2920     2120     2118     2118      2.65019     0.247996     0.154784
    sfcshp_uv282     3401     2920       50       50       50      1.07915      3.69778     0.663966
    sfcshp_uv284     3401     2920      318      288      288      1.13079      2.49937      1.03965
