loop1: max_iter=50, norm_reduction(target=0.001, final=0.000972686)
  i                   resNorm                         J                        Jb                      JoJc
  0         1991.409342714118      1348367.638380933087            0.000000000000      1348367.638380933087
  1         1983.102829317093      1341216.451840507099           25.790818716003      1341190.661021790933
  2         1409.491976107149      1334626.987130540889          117.301056202397      1334509.686074337922
  3         1413.705575469893      1330745.103967511095          227.552394422138      1330517.551573087927
  4         1233.963014344637      1327025.519753368106          404.141965683085      1326621.377787685022
  5          831.997898251971      1323933.610322816065          627.098392341040      1323306.511930475011
  6          728.040025136857      1320927.616714566015          949.406349043369      1319978.210365521954
  7          731.086611209433      1318831.042861846043         1268.062166799046      1317562.980695046950
  8          598.078126888202      1317067.208469002973         1622.662136527616      1315444.546332475031
  9          479.949701237412      1315622.190245178062         1993.181633723784      1313629.008611453930
 10          413.899943582823      1314201.660349410027         2457.695657354083      1311743.964692055946
 11          355.535534617424      1313153.481017848011         2888.350130873164      1310265.130886974977
 12          283.158312457393      1312181.377461377997         3382.604903166300      1308798.772558211116
 13          280.543563712335      1311504.484653715976         3801.266762502042      1307703.217891213018
 14          226.157632189143      1311019.543229412986         4153.073908420456      1306866.469320992939
 15          209.742431494631      1310631.097346886061         4477.032493517208      1306154.064853368094
 16          173.964387361412      1310330.199150905013         4762.370536356677      1305567.828614549013
 17          162.619040069321      1310077.201807542006         5033.340670073683      1305043.861137467902
 18          145.027578875587      1309894.375260662986         5252.201964594156      1304642.173296069028
 19          125.105228726004      1309760.528610118898         5428.253585849631      1304332.275024269009
 20          102.983391894292      1309629.264908633893         5618.011798098585      1304011.253110534977
 21           91.349604504704      1309542.111913823988         5756.018993598702      1303786.092920225114
 22           90.185141106439      1309479.421766038053         5863.225596992756      1303616.196169045055
 23           72.108281623977      1309426.019761977019         5961.351806115444      1303464.667955860961
 24           65.492176090223      1309387.685763817048         6036.681808172354      1303351.003955645021
 25           57.510633142946      1309354.279657399980         6106.718384555770      1303247.561272843974
 26           50.185631084637      1309330.214995532064         6160.398807143726      1303169.816188388970
 27           41.216180501202      1309309.942631742917         6208.360228209822      1303101.582403532928
 28           38.969197091932      1309295.516188720008         6244.478051526327      1303051.038137194002
 29           30.679896472915      1309282.806552226888         6278.116667894176      1303004.689884332940
 30           27.178183911120      1309274.004998608958         6302.707467010043      1302971.297531598946
 31           24.803785896175      1309267.609947022982         6321.472523751607      1302946.137423271080
 32           20.856317462005      1309262.470687320922         6337.279155134071      1302925.191532186931
 33           17.834675537150      1309258.580889129080         6349.806147708197      1302908.774741420988
 34           15.501141962091      1309255.805410607019         6359.138051175396      1302896.667359431973
 35           13.444383064176      1309253.522923337063         6367.143710998234      1302886.379212338943
 36           12.523669307300      1309251.908385647926         6373.044738815825      1302878.863646832062
 37           10.914727230019      1309250.788113825023         6377.291080984033      1302873.497032840969
 38            8.890945607507      1309249.835706345038         6381.029053008148      1302868.806653335923
 39            7.844989959708      1309249.094516695943         6384.044673754333      1302865.049842942040
 40            7.149584886122      1309248.563453986077         6386.281537696116      1302862.281916290056
 41            5.532489175352      1309248.142659028992         6388.113614524350      1302860.029044504976
 42            4.759647925237      1309247.798432698939         6389.665043082088      1302858.133389617084
 43            4.365012040482      1309247.587388935033         6390.647821751728      1302856.939567184076
 44            3.627646107336      1309247.413122307975         6391.484309949181      1302855.928812358994
 45            3.198899577434      1309247.276459268061         6392.161383439832      1302855.115075828973
 46            2.548029909990      1309247.179658107925         6392.655938205894      1302854.523719901918
 47            2.237646125503      1309247.104661339894         6393.050836187178      1302854.053825153038
 48            1.937016242226      1309247.053320569918         6393.329262304344      1302853.724058266031

loop2: max_iter=50, norm_reduction(target=0.001, final=0.00154726)
  i                   resNorm                         J                        Jb                      JoJc
  0           63.795311861081      1309352.342258797027         6393.329262304344      1302959.012996491976
  1           44.343633250839      1309312.406240723096         6395.007253529099      1302917.398987194058
  2           46.162620202992      1309300.254890860058         6396.132571542344      1302904.122319316957
  3           49.438253410579      1309297.258470765082         6396.403482343684      1302900.854988422012
  4           50.884529159064      1309287.445863202913         6397.624030333311      1302889.821832869900
  5           35.047774911179      1309283.091679998906         6398.278295141958      1302884.813384857029
  6           42.463208769035      1309280.056829655077         6398.629533095776      1302881.427296559094
  7           27.803786394537      1309275.685104144039         6398.797055734738      1302876.888048409019
  8           24.315776657438      1309271.348180925939         6398.865546904377      1302872.482634020969
  9           19.388209252666      1309267.708790543023         6399.172768190892      1302868.536022352055
 10           21.839987945175      1309265.204416990979         6399.575221432888      1302865.629195557907
 11           17.126573797934      1309262.862901611021         6399.781312906810      1302863.081588703906
 12           16.064751541627      1309260.995941023109         6400.010257734279      1302860.985683288891
 13           17.845709758253      1309259.786321141059         6399.979120726129      1302859.807200415060
 14           14.327864361415      1309258.837827855023         6399.975567163915      1302858.862260692054
 15           11.534953698902      1309257.388834130019         6399.930284942810      1302857.458549187984
 16            9.921397666084      1309256.438340168912         6399.920338765511      1302856.518001403892
 17            9.555746290789      1309255.679507276975         6400.147309638571      1302855.532197637949
 18            8.576625096064      1309255.018072166014         6400.316842738350      1302854.701229427010
 19            7.424045804035      1309254.489679819904         6400.636663531399      1302853.853016288951
 20            6.437751043115      1309254.039097457891         6400.887385336222      1302853.151712121908
 21            6.412574980547      1309253.738128633006         6401.128831144800      1302852.609297487885
 22            5.213214501644      1309253.468605788890         6401.301104559114      1302852.167501230026
 23            4.319950314752      1309253.259986918885         6401.281038568044      1302851.978948350996
 24            4.246828433114      1309253.074670477072         6401.226860426895      1302851.847810050007
 25            3.878499106134      1309252.945547155105         6401.245801276768      1302851.699745879043
 26            3.352016101635      1309252.837046452099         6401.133350836359      1302851.703695615986
 27            2.989256116961      1309252.759793936042         6401.110339222461      1302851.649454713101
 28            2.696807736124      1309252.691153180087         6401.068552838183      1302851.622600340983
 29            2.254955142750      1309252.640004979912         6400.986337938405      1302851.653667042032
 30            1.791314630358      1309252.596034855116         6400.919230183526      1302851.676804671995
 31            1.686995749918      1309252.565434179967         6400.817860196335      1302851.747573982924
 32            1.464871500800      1309252.542367703980         6400.721584747075      1302851.820782956900
 33            1.260520707878      1309252.522841196973         6400.625809467553      1302851.897031730041
 34            1.156976070870      1309252.510757192038         6400.559229611595      1302851.951527579920
 35            0.987793840824      1309252.499947006116         6400.509505369438      1302851.990441637114
 36            0.829578722371      1309252.492782841902         6400.460523643250      1302852.032259199070
 37            0.686536093904      1309252.485929789953         6400.417580886957      1302852.068348902976
 38            0.662174069609      1309252.481533270096         6400.390826247545      1302852.090707021998
 39            0.548575039529      1309252.477956952062         6400.381398560365      1302852.096558392048
 40            0.458814090161      1309252.475673912093         6400.368688576787      1302852.106985335005
 41            0.388159896358      1309252.473445056938         6400.360937254750      1302852.112507801969
 42            0.343144604443      1309252.471989512909         6400.369303490716      1302852.102686021943
 43            0.303289759626      1309252.470864851028         6400.371304349588      1302852.099560501985
 44            0.266780226421      1309252.470108100912         6400.376112090947      1302852.093996010022
 45            0.225214331035      1309252.469494272955         6400.381383119762      1302852.088111153105
 46            0.182635291194      1309252.469002430094         6400.390352536200      1302852.078649894102
 47            0.159608472986      1309252.468637011945         6400.402288551159      1302852.066348460969
 48            0.132668898307      1309252.468365282984         6400.417065952107      1302852.051299330080
 49            0.110076593277      1309252.468163945014         6400.438758505997      1302852.029405439971
 50            0.098707918860      1309252.468007626012         6400.460044604525      1302852.007963021984

