loop1: max_iter=50, norm_reduction(target=0.001, final=0.000964768)
  i                   resNorm                         J                        Jb                      JoJc
  0         1242.457331334714      1096623.373628843110            0.000000000000      1096623.373628843110
  1          827.352052556120      1093601.967448937939           11.827290279015      1093590.140158659080
  2          570.854136309770      1091534.696669898927           46.035379864396      1091488.661290033953
  3          593.843686503332      1090481.564353578025           84.128033903673      1090397.436319675064
  4          382.199216359230      1089430.856746399077          151.283374649674      1089279.573371748906
  5          356.162723961801      1088442.064312082948          260.186564910022      1088181.877747172955
  6          316.895845110200      1087577.705678181956          414.765424737379      1087162.940253444947
  7          282.091851665510      1087044.584682716988          549.654042859331      1086494.930639857892
  8          219.100775537753      1086477.694679369917          741.946020449244      1085735.748658921104
  9          198.758364382765      1086046.123588171089          935.108157469537      1085111.015430700965
 10          198.441987892787      1085778.273520231014         1083.389796245374      1084694.883723984938
 11          142.921252801756      1085521.401471842080         1253.587084276713      1084267.814387565944
 12          130.335757058778      1085282.316108301049         1445.296752046895      1083837.019356254023
 13          111.820676218786      1085138.519981188001         1581.286118749983      1083557.233862438006
 14           89.148946239858      1085013.969291625079         1716.571582549952      1083297.397709074896
 15           92.399635490703      1084936.200523536885         1812.150405836675      1083124.050117699895
 16           72.605660517376      1084878.889832400018         1890.019727209429      1082988.870105190901
 17           59.428679118055      1084820.786646398949         1977.590382714974      1082843.196263683960
 18           53.418594137792      1084787.787209369009         2032.375258259191      1082755.411951110000
 19           45.396730271798      1084759.286456750007         2083.837954541370      1082675.448502208106
 20           41.878464049329      1084739.081966981990         2123.414564895454      1082615.667402087012
 21           32.280141240385      1084723.116016495042         2157.123154140187      1082565.992862354033
 22           26.672487882346      1084710.914784996072         2184.836791783215      1082526.077993212966
 23           21.901335466268      1084702.045428405982         2206.469172917560      1082495.576255488908
 24           18.511064672750      1084695.732801887905         2222.950270017965      1082472.782531870063
 25           16.718948142502      1084690.740393090993         2236.906192394816      1082453.834200697020
 26           15.392229980763      1084688.456766451942         2243.652713508368      1082444.804052944062
 27           10.788012891289      1084686.109907812905         2250.923169871007      1082435.186737942044
 28            8.930237970396      1084684.022556269076         2257.790234707193      1082426.232321561081
 29            7.877209220542      1084682.802741769003         2262.051823432129      1082420.750918336911
 30            6.871052973913      1084682.069037690992         2264.743478950958      1082417.325558739947
 31            4.719891231724      1084681.379930692026         2267.399182314322      1082413.980748377042
 32            4.373254828405      1084680.929865234997         2269.229798007175      1082411.700067227008
 33            3.677335363830      1084680.705206227023         2270.185519740819      1082410.519686486106
 34            2.993286919272      1084680.525722078979         2270.978954134377      1082409.546767944936
 35            2.349554489248      1084680.375239135930         2271.673783389293      1082408.701455746079
 36            2.208280223346      1084680.295776675921         2272.056085738616      1082408.239690938033
 37            1.683614813932      1084680.234944987111         2272.359486566121      1082407.875458420953
 38            1.442215582651      1084680.189735698979         2272.593554875561      1082407.596180824097
 39            1.198682618662      1084680.162896760041         2272.737449918584      1082407.425446842099

loop2: max_iter=50, norm_reduction(target=0.001, final=0.0008976)
  i                   resNorm                         J                        Jb                      JoJc
  0           26.822134346561      1084787.225014236988         2272.737449918584      1082514.487564319046
  1           29.582213036246      1084771.069477113895         2277.009379168325      1082494.060097946087
  2           28.512467076967      1084769.019854743034         2277.542800067038      1082491.477054676041
  3           20.493508441242      1084766.038419709075         2278.617213240390      1082487.421206468949
  4           21.913141288397      1084761.906973409001         2281.583748913033      1082480.323224496096
  5           21.606811564588      1084759.460779753048         2283.768391967200      1082475.692387785995
  6           20.846670155692      1084757.666128214914         2285.673103254872      1082471.993024959927
  7           14.435600681646      1084756.294929193100         2287.082952075375      1082469.211977116996
  8           15.111952360299      1084754.454043115024         2289.518180456706      1082464.935862659011
  9           11.227067660331      1084753.439292629948         2291.056110594265      1082462.383182035992
 10           10.998095823548      1084752.188239050098         2292.851414802560      1082459.336824248079
 11            9.438706567902      1084751.021996275987         2294.693819821899      1082456.328176453942
 12            8.716419725369      1084750.394374374999         2295.891570138264      1082454.502804236952
 13            7.727470155921      1084749.697061206913         2297.103298844827      1082452.593762363074
 14            6.400912084528      1084749.287783123087         2297.958084114750      1082451.329699008027
 15            5.737375768719      1084748.772640255047         2299.048352512826      1082449.724287742050
 16            5.368392348425      1084748.555285229115         2299.538941482377      1082449.016343746101
 17            4.126109282007      1084748.293815020006         2299.982727430368      1082448.311087589012
 18            3.257582847230      1084748.094240339939         2300.219501671185      1082447.874738669023
 19            2.704948515952      1084747.953570937039         2300.427024963612      1082447.526545973960
 20            2.628545535144      1084747.873163837940         2300.435261986062      1082447.437901851954
 21            2.217240285774      1084747.813983333064         2300.394455583879      1082447.419527749997
