        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
     adpsfc_t181     9038     3454      385      374      374       0.7528       1.8699     0.619259
     adpsfc_t183     9038     3454      214      212      212  3.36463e+09    0.0771853    0.0456283
     adpsfc_t187     9038     2765     2125     2123     2123       2.2585     0.218415     0.152276
     adpsfc_q181     9038     3385     3131     3127     3127      936.164    0.0691314    0.0420539
     adpsfc_q183     9038     3385     3343     3337     3337      967.055    0.0166252   0.00940718
     adpsfc_q187     9038     2718     2466     2463     2463      392.912     0.484407     0.291696
    adpsfc_ps181     9038     6954      386      383      383      55.4164      1.27149     0.300618
    adpsfc_ps187     9038     2811     2014     2014     2014      54.6774      1.34807     0.321515
    adpsfc_uv281     9038     6558      670      664      664        1.722     0.801739      0.32934
    adpsfc_uv284     9038     8338      424      412      412      1.28545      1.15467     0.475945
    adpsfc_uv287     9038     5250     4082     4056     4056       1.5874     0.702564     0.420288
     adpupa_t120       68       31       31       31       31       1.4283     0.110726    0.0849716
     adpupa_q120       68       26       26       26       26     0.342397    0.0726253    0.0754616
    adpupa_ps120       68        1        1        1        1      69.5511      4.74084      3.20829
    adpupa_uv220       68       72       72       72       72      2.57341     0.278206      0.17341
     aircar_t133    59723    25157    25157    25143    25143     0.923923     0.308848      0.19263
     aircar_q133    59723     2342     2342     2342     2342     0.208895     0.237557     0.135129
    aircar_uv233    59723    50892    50892    50870    50870      2.32745      0.37133     0.208345
     sfcshp_t180     3073      829      645      644      644  5.57278e+08    0.0674789    0.0470385
     sfcshp_t183     3073      337       24       24       24  2.88675e+09    0.0787254    0.0913498
     sfcshp_q180     3073      477      432      432      432   0.00119751      0.50051     0.185281
     sfcshp_q183     3073      238      230      230      230      970.357    0.0172657   0.00413675
    sfcshp_ps180     3073     3062     1247     1239     1239      38.1823       3.1301     0.716202
    sfcshp_uv280     3073     2668     2082     2080     2080      2.64889      0.27233     0.144433
    sfcshp_uv282     3073     2668       48       48       48      1.07916     0.568458     0.124535
    sfcshp_uv284     3073     2668      134      124      124      1.16273      1.26999     0.614237
