        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3893089  3893089  3893089  3761209  3761209            5     0.275695     0.275695
     adpsfc_t181     9175      366      366      363      363       0.7528       2.7382     0.870819
     adpsfc_t183     9175      215      215      213      213  3.28605e+09     0.152114    0.0711275
     adpsfc_t187     9175     2097     2097     2097     2097       2.2585     0.163131     0.129702
     adpsfc_q181     9175     3069     3069     3067     3067      938.193    0.0663044    0.0316618
     adpsfc_q183     9175     3281     3281     3277     3277      966.461    0.0263799    0.0122857
     adpsfc_q187     9175     2409     2409     2407     2407       387.42     0.424107     0.255596
    adpsfc_ps181     9175      367      367      365      365      55.6637      1.69445     0.239151
    adpsfc_ps187     9175     1961     1961     1961     1961      54.9327       2.0247     0.305194
    adpsfc_uv281     9175      642      642      638      638      1.72225     0.400078     0.210586
    adpsfc_uv284     9175      426      426      422      422      1.28485     0.799065     0.335869
    adpsfc_uv287     9175     4138     4138     4128     4128       1.5874     0.425458     0.271055
     aircar_t133    24363    11081    11081    11069    11069     0.966337      0.41791     0.200083
     aircar_q133    24363      481      481      481      481   0.00168525     0.321207     0.159824
    aircar_uv233    24363    22342    22342    22334    22334      2.33234     0.516892     0.200568
     sfcshp_t180     3168      653      653      653      653  8.75041e+08     0.038599    0.0321635
     sfcshp_t183     3168       42       42       42       42  1.54303e+09      0.11489    0.0839966
     sfcshp_q180     3168      437      437      437      437  0.000964437     0.467791     0.250294
     sfcshp_q183     3168      277      277      277      277      943.353    0.0993841    0.0728486
    sfcshp_ps180     3168     1265     1265     1260     1259      38.2192      3.42779      0.78284
    sfcshp_uv280     3168     1996     1996     1996     1996      2.65008     0.237902      0.14019
    sfcshp_uv282     3168       34       34       34       34        1.079      3.78786      0.43362
    sfcshp_uv284     3168      234      234      218      218      1.13009      1.44493     0.501828
