loop1: max_iter=50, norm_reduction(target=0.001, final=0.000905585)
  i                   resNorm                         J                        Jb                      JoJc
  0          925.083566739966        22598.482523754708            0.000000000000        22598.482523754708
  1          564.375246450131        18421.532001378600           40.774319825386        18380.757681553208
  2          395.715029624474        16397.634070171702          115.580823173098        16282.053246998599
  3          374.752428530351        14982.829376851330          235.358114234047        14747.471262617280
  4          276.308505382121        13940.407341067990          393.869799396074        13546.537541671911
  5          249.002344478652        13168.588340492821          576.729124977853        12591.859215514971
  6          199.069109820966        12643.174592902329          752.254362122943        11890.920230779380
  7          178.618193710334        12128.151716918141          988.109119704272        11140.042597213869
  8          158.114738884001        11894.426893055690         1123.864465619759        10770.562427435931
  9          121.123569750756        11655.156136044190         1290.875081340105        10364.281054704090
 10          109.941713469096        11436.763766030061         1478.524065613120         9958.239700416936
 11           92.354138087225        11350.979832197410         1564.501897900488         9786.477934296927
 12           70.013561904274        11219.549559874660         1717.095569305225         9502.453990569436
 13           74.207243962641        11160.092433598509         1796.915616916458         9363.176816682051
 14           48.862420138512        11104.909305821569         1879.894727396202         9225.014578425364
 15           41.703944941912        11061.143945127051         1954.215316789909         9106.928628337137
 16           35.448729408290        11034.374947323700         2005.090071512852         9029.284875810845
 17           29.279989470429        11018.389477244000         2038.325674504185         8980.063802739811
 18           23.957080833979        11005.767324519569         2066.808475951964         8938.958848567603
 19           17.325373855339        10995.545077006211         2091.992836426392         8903.552240579820
 20           15.672468311027        10989.114671455020         2109.287819879361         8879.826851575654
 21           13.024958640597        10985.552537559810         2119.600125915923         8865.952411643888
 22            9.921271507601        10982.902095459909         2127.780690824901         8855.121404635011
 23            7.580417076188        10980.848065702899         2134.569356426117         8846.278709276783
 24            7.369965260792        10979.727417396860         2138.522869017693         8841.204548379168
 25            5.292708518512        10978.992162048580         2141.263175366656         8837.728986681926
 26            3.870765656101        10978.377635835610         2143.687927667876         8834.689708167734
 27            3.111399984660        10978.047222972400         2145.068952897631         8832.978270074766
 28            2.828540685581        10977.848519384790         2145.942789727367         8831.905729657425
 29            2.172939662237        10977.696979566501         2146.643669941864         8831.053309624634
 30            1.565742817367        10977.606948789529         2147.080703723630         8830.526245065897
 31            1.298261964803        10977.542115616150         2147.411045278310         8830.131070337837
 32            0.957664102645        10977.505652362261         2147.605911921618         8829.899740440644
 33            0.837742020738        10977.484153673480         2147.725821670324         8829.758332003157

loop2: max_iter=50, norm_reduction(target=0.001, final=0.000937292)
  i                   resNorm                         J                        Jb                      JoJc
  0           29.914377744664        11068.201157018910         2147.725821670324         8920.475335348583
  1           34.792880816687        11036.282978035730         2150.953678305991         8885.329299729741
  2           30.783507607827        11020.421919924271         2154.425816274249         8865.996103650024
  3           30.342304100947        11011.453603867139         2157.537549664247         8853.916054202895
  4           16.633030174980        11006.085865809830         2159.542525788289         8846.543340021544
  5           15.441317843868        11004.050625995689         2160.874126771602         8843.176499224086
  6           11.613447544545        11001.928624009741         2162.050210625890         8839.878413383849
  7           11.482620957933        11000.576756778150         2162.385962427099         8838.190794351056
  8            7.860539460691        10999.436345968719         2162.945337073029         8836.491008895689
  9            8.942875016268        10998.376095418820         2163.445034623667         8834.931060795152
 10            8.056771734805        10997.729214991001         2164.051912418656         8833.677302572341
 11            6.523173861577        10996.959477143360         2165.067089600370         8831.892387542990
 12            8.392276468812        10996.391997241721         2165.424103433944         8830.967893807774
 13            4.028395492433        10995.960814238430         2165.714711740809         8830.246102497622
 14            3.377320086536        10995.576348706039         2165.686465155049         8829.889883550988
 15            3.729497172447        10995.392178166259         2165.577532323404         8829.814645842856
 16            2.732689604156        10995.256537897531         2165.480924301656         8829.775613595873
 17            2.484761974280        10995.155154616899         2165.413910267841         8829.741244349063
 18            2.033408092640        10995.076254634620         2165.235816276626         8829.840438357995
 19            1.775658327698        10995.013583199720         2164.998571832881         8830.015011366841
 20            1.343223329375        10994.967391690840         2164.855624133390         8830.111767557451
 21            1.104912840979        10994.938269662151         2164.732319053599         8830.205950608546
 22            0.922646732918        10994.920245337271         2164.627084962112         8830.293160375162
 23            0.632704418401        10994.905330431629         2164.586793717279         8830.318536714354
 24            0.521677561120        10994.896341608401         2164.531483759958         8830.364857848443
 25            0.392176688336        10994.888817238620         2164.534874212924         8830.353943025701
 26            0.368355273899        10994.884911890640         2164.544687907810         8830.340223982834
 27            0.288808806978        10994.882696655581         2164.514543009436         8830.368153646139
 28            0.229566157179        10994.881185958649         2164.519572352750         8830.361613605897
 29            0.185821023295        10994.880412773420         2164.505193873021         8830.375218900397
 30            0.149397637169        10994.879850456529         2164.505023010297         8830.374827446230
 31            0.113321998978        10994.879436198340         2164.503426173570         8830.376010024769
 32            0.092327443929        10994.879120851980         2164.499681510071         8830.379439341912
 33            0.064772430053        10994.878927615720         2164.502668243455         8830.376259372268
 34            0.058331352702        10994.878820832560         2164.504310228250         8830.374510604310
 35            0.046803956422        10994.878763927740         2164.505399898197         8830.373364029543
 36            0.033291703495        10994.878721185820         2164.508988105174         8830.369733080650
 37            0.028038512154        10994.878693455999         2164.510054663560         8830.368638792444

