        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
     adpsfc_t181     9606     3710      366      363      363       0.7528      1.02293     0.458399
     adpsfc_t183     9606     3710      220      218      218  3.24815e+09    0.0671319    0.0354362
     adpsfc_t187     9606     2696     2067     2067     2067       2.2585     0.225269     0.184586
     adpsfc_q181     9606     3610     3347     3345     3345      943.396    0.0396247    0.0205636
     adpsfc_q183     9606     3610     3564     3560     3560      968.364     0.018525    0.0097936
     adpsfc_q187     9606     2641     2383     2381     2381      389.529     0.436884     0.275898
    adpsfc_ps181     9606     7497      367      364      364       55.503     0.912152      0.22881
    adpsfc_ps187     9606     2749     1959     1957     1957      54.9345      1.57032     0.322663
    adpsfc_uv281     9606     7256      654      646      646      1.72397     0.449138     0.183248
    adpsfc_uv284     9606     9120      436      432      432      1.28186     0.918303     0.283521
    adpsfc_uv287     9606     5280     4112     4098     4098       1.5874     0.566674     0.300692
     adpupa_t120      888      137      137      137      137  7.83122e+19     0.388565     0.145494
     adpupa_q120      888       50       50       50       50  0.000727134     0.500115     0.155409
    adpupa_ps120      888        1        1        1        1      73.2776      1.49948     0.109831
    adpupa_uv220      888      716      716      716      716  8.48282e+19     0.663483     0.299356
     aircar_t133    13998     6136     6136     6133     6133      1.64492         0.36     0.198042
     aircar_q133    13998      293      293      293      293     0.486236     0.150381     0.102026
    aircar_uv233    13998    12420    12420    12414    12414      2.44871     0.465181     0.199237
     sfcshp_t180     3131      858      621      620      620  5.67962e+08    0.0465983    0.0525109
     sfcshp_t183     3131      345       58       58       58  2.27429e+09     0.131777     0.131654
     sfcshp_q180     3131      515      422      421      421   0.00107736     0.297827     0.264912
     sfcshp_q183     3131      256      247      246      246      918.607     0.132697    0.0840282
    sfcshp_ps180     3131     3103     1212     1205     1205      38.2818      3.69949     0.755531
    sfcshp_uv280     3131     2644     1896     1888     1888      2.65178     0.181953      0.11173
    sfcshp_uv282     3131     2644       46       46       46      1.07916      0.43477       0.1047
    sfcshp_uv284     3131     2644      272      250      250       1.1276      1.98594     0.631515
