        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3873023  3873023  3873023  3740432  3740432            5     0.447718     0.447718
     adpsfc_t181     9368      364      364      337      337       0.7528      3.09058     0.759509
     adpsfc_t183     9368      214      214      212      212  3.29379e+09     0.158148    0.0499507
     adpsfc_t187     9368     2075     2075     2075     2075       2.2585     0.236885      0.15297
     adpsfc_q181     9368     3130     3130     3128     3128      939.756     0.109437    0.0394663
     adpsfc_q183     9368     3341     3341     3337     3337       967.21    0.0351755    0.0115844
     adpsfc_q187     9368     2389     2389     2387     2387      387.963      0.78523     0.380147
    adpsfc_ps181     9368      365      365      363      363       55.927     0.780808     0.218845
    adpsfc_ps187     9368     1967     1967     1967     1967      54.8631     0.854635     0.309961
    adpsfc_uv281     9368      646      646      642      642       1.7247     0.465754     0.267223
    adpsfc_uv284     9368      424      424      410      410      1.28597      0.80931     0.330919
    adpsfc_uv287     9368     4104     4104     4090     4090       1.5874     0.542305     0.322544
     aircar_t133    24358     9972     9972     9950     9950     0.903899      0.49493      0.22689
     aircar_q133    24358      342      342      342      342     0.384101     0.495517     0.262543
    aircar_uv233    24358    20116    20116    20092    20092      2.32596     0.622354     0.212494
     sfcshp_t180     3048      613      613      613      613  9.03139e+08    0.0843443    0.0587321
     sfcshp_t183     3048       46       46       46       46      8.56115    0.0798207    0.0315955
     sfcshp_q180     3048      413      413      413      413   0.00106222      1.08974     0.471037
     sfcshp_q183     3048      278      278      278      278      939.746    0.0613584    0.0309534
    sfcshp_ps180     3048     1215     1215     1208     1208      39.1056      2.96086     0.947061
    sfcshp_uv280     3048     1878     1878     1878     1878      2.65338     0.361988     0.190837
    sfcshp_uv282     3048       44       44       42       42       1.0795      1.82503     0.225212
    sfcshp_uv284     3048      240      240      236      236      1.12518      1.25114     0.443115
