loop1: max_iter=50, norm_reduction(target=0.001, final=0.000949334)
  i                   resNorm                         J                        Jb                      JoJc
  0         1031.790820475896       708485.420404089266            0.000000000000       708485.420404089266
  1          694.821473896268       703890.003358741291           39.673136609861       703850.330222131452
  2          476.756303234390       702320.705327467644           81.598018014796       702239.107309452840
  3          469.667462300931       701363.924612242728          129.767039980203       701234.157572262571
  4          367.242966187081       700470.077336133691          206.527280958000       700263.550055175670
  5          314.939564764449       699427.700313428300          360.366367083523       699067.333946344792
  6          253.509362100095       698899.815927783027          475.985795356250       698423.830132426810
  7          248.872288937851       698376.009778026142          631.686703683550       697744.323074342567
  8          226.198733866212       698025.842827071669          767.276372647392       697258.566454424290
  9          176.984487949109       697663.269472535700          944.411131888955       696718.858340646722
 10          140.042021419880       697385.365722477436         1113.835972013522       696271.529750463902
 11          132.101966302606       697140.213115770370         1298.303823502043       695841.909292268334
 12          107.394994252786       696981.470471982262         1441.618682096949       695539.851789885317
 13           79.625990142149       696842.720976371085         1588.458570828343       695254.262405542773
 14           76.776905902353       696759.605724438210         1689.944237414955       695069.661487023230
 15           63.483164148397       696695.093020813889         1778.991368285961       694916.101652527926
 16           51.666354975562       696647.330701605417         1852.860115249823       694794.470586355543
 17           44.376967157421       696613.536151389126         1910.850122863489       694702.686028525583
 18           39.209690640437       696590.181143383263         1954.837712223321       694635.343431159970
 19           33.563268635595       696574.159170311061         1987.575681551431       694586.583488759585
 20           27.315804155958       696561.386399229988         2015.741277136004       694545.645122093963
 21           25.401007504222       696552.157410132349         2037.662330032093       694514.495080100256
 22           20.761652496524       696546.517143863137         2051.936853230827       694494.580290632322
 23           17.637622722848       696541.768714997103         2064.669986679487       694477.098728317651
 24           13.874192894096       696538.277215708164         2074.600852265360       694463.676363442792
 25           11.277524325563       696535.383342221263         2083.352342516851       694452.030999704381
 26           10.850168827973       696533.752562912996         2088.575618151800       694445.176944761188
 27            8.592728151676       696532.454259056831         2092.951147241947       694439.503111814847
 28            7.169524353089       696531.538381813676         2096.195527414840       694435.342854398885
 29            5.531529831395       696530.824014471145         2098.855001830476       694431.969012640649
 30            5.070904365445       696530.368422128726         2100.635321980351       694429.733100148384
 31            4.110189668787       696530.060082775308         2101.894235957874       694428.165846817428
 32            3.443870140852       696529.817502983962         2102.928472727727       694426.889030256192
 33            2.723460757713       696529.647826660890         2103.684307523643       694425.963519137236
 34            2.252449792488       696529.535730329575         2104.204810336320       694425.330919993226
 35            1.857991037687       696529.462088865344         2104.560276442111       694424.901812423253
 36            1.468257057550       696529.402512966422         2104.859639258037       694424.542873708415
 37            1.294288371600       696529.365386992926         2105.053955733311       694424.311431259615
 38            0.979513794248       696529.340814165305         2105.187434773585       694424.153379391762

loop2: max_iter=50, norm_reduction(target=0.001, final=0.000986038)
  i                   resNorm                         J                        Jb                      JoJc
  0           32.472564137352       696646.837492976221         2105.187434773585       694541.650058202678
  1           33.020807355101       696622.312437233166         2108.315432556190       694513.997004676959
  2           27.025897031946       696616.890866460977         2109.572638609079       694507.318227851880
  3           31.439042273294       696613.080711395014         2110.505011407712       694502.575699987356
  4           31.194903229147       696607.859639084665         2112.259922155187       694495.599716929486
  5           21.927757375128       696604.766738632577         2113.727642183330       694491.039096449269
  6           16.840126772771       696600.178375982912         2116.242975788833       694483.935400194023
  7           19.076280845377       696598.274971670238         2117.562793431436       694480.712178238784
  8           14.551219993967       696595.956722770236         2119.271908838296       694476.684813931934
  9           14.924916164712       696594.326117489487         2120.405980668919       694473.920136820525
 10           11.534323700466       696592.961245805956         2121.494805983503       694471.466439822456
 11            9.496683500602       696591.448907079757         2122.696805433779       694468.752101645921
 12            7.955567402230       696590.371913383715         2123.796961641297       694466.574951742426
 13            6.824015732479       696589.665528024780         2124.345476752552       694465.320051272283
 14            5.647626911784       696589.064767316799         2124.851632580373       694464.213134736405
 15            5.324737277752       696588.683188409312         2125.070279850710       694463.612908558571
 16            4.353050913506       696588.327942976961         2125.493087105351       694462.834855871624
 17            3.895128449748       696588.136843291111         2125.462874517420       694462.673968773684
 18            3.178294444462       696587.946637859801         2125.428451308672       694462.518186551169
 19            2.376692681646       696587.822114123031         2125.485511557755       694462.336602565250
 20            2.300684216500       696587.736097336398         2125.526282394205       694462.209814942209
 21            2.155411833773       696587.675686850562         2125.524055199445       694462.151631651097
 22            1.784065899778       696587.622566634673         2125.503425488139       694462.119141146541
 23            1.532069996740       696587.588671663427         2125.514302687171       694462.074368976289
 24            1.213260488205       696587.564889050787         2125.529402358595       694462.035486692213
 25            1.338822358942       696587.546841349686         2125.476948546497       694462.069892803207
 26            0.857556852056       696587.529875590350         2125.442720131754       694462.087155458634
 27            0.818996686975       696587.519256549771         2125.394497578749       694462.124758971040
 28            0.679374580390       696587.512898275163         2125.337239331117       694462.175658944063
 29            0.578012815903       696587.506314775557         2125.263459716615       694462.242855058983
 30            0.436914072286       696587.501984047238         2125.205469128219       694462.296514919028
 31            0.350148048580       696587.499218710465         2125.174832373826       694462.324386336608
 32            0.337645299619       696587.497355909902         2125.161191677682       694462.336164232227
 33            0.253760970440       696587.496111253975         2125.132028685747       694462.364082568209
 34            0.222796434570       696587.495211695903         2125.124831715123       694462.370379980770
 35            0.164746899674       696587.494518402731         2125.130421239377       694462.364097163314
 36            0.142812238638       696587.494065176812         2125.133096022349       694462.360969154513
 37            0.112114048754       696587.493762320140         2125.135320649473       694462.358441670658
 38            0.089873082335       696587.493547051912         2125.144696755908       694462.348850295995
