        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3873727  3873727  3873727  3741213  3741213            5     0.309536     0.309536
     adpsfc_t181     8144      357      357      345      345       0.7528      1.86541      0.91295
     adpsfc_t183     8144      215      215      213      213  3.35673e+09     0.139619    0.0855047
     adpsfc_t187     8144     2063     2063     2063     2063       2.2585     0.164038     0.137565
     adpsfc_q181     8144     2619     2619     2617     2617      929.389     0.043518    0.0238823
     adpsfc_q183     8144     2830     2830     2826     2826      961.349    0.0170625   0.00903371
     adpsfc_q187     8144     2363     2363     2361     2361      385.735     0.417059     0.279731
    adpsfc_ps181     8144      358      358      356      356      55.6521      1.02771     0.240856
    adpsfc_ps187     8144     1945     1945     1945     1945      54.9905       1.2172     0.290194
    adpsfc_uv281     8144      636      636      632      632      1.72316      0.54233     0.265176
    adpsfc_uv284     8144      426      426      414      414      1.28691      1.03545     0.330093
    adpsfc_uv287     8144     4062     4062     4058     4058       1.5874     0.497023     0.273218
     adpupa_t120      946      254      254      254      254  7.03326e+19     0.163218     0.102019
     adpupa_q120      946       60       60       60       60  0.000648431     0.817631      0.19089
    adpupa_ps120      946        1        1        1        1      73.8275     0.128143    0.0501229
    adpupa_uv220      946     1008     1008     1008     1008  1.21293e+20      0.31341      0.19597
     aircar_t133     7216     2524     2524     2519     2519     0.943295     0.355152     0.181121
     aircar_q133     7216       11       11       11       11      1.27481    0.0322533    0.0244655
    aircar_uv233     7216     5066     5066     5056     5056      2.33135     0.451538     0.160503
     sfcshp_t180     3205      690      690      688      688  6.60338e+08    0.0475573    0.0375713
     sfcshp_t183     3205       44       44       44       44  2.61116e+09    0.0482174    0.0381494
     sfcshp_q180     3205      485      485      483      483   0.00101672     0.456405     0.281679
     sfcshp_q183     3205      312      312      310      310      946.035    0.0397209    0.0297751
    sfcshp_ps180     3205     1289     1289     1269     1269      38.2138      4.30931     0.771037
    sfcshp_uv280     3205     2018     2018     2014     2014      2.64861     0.278312     0.159745
    sfcshp_uv282     3205       42       42       42       42      1.07918       1.1885     0.146835
    sfcshp_uv284     3205      230      230      226      226      1.12695      1.41256     0.299918
