        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3887393  3887393  3887393  3754395  3754395            5     0.229893     0.229893
     adpsfc_t181     9355      366      366      359      359       0.7528      1.73804      0.78273
     adpsfc_t183     9355      210      210      208      208  3.25222e+09    0.0675597     0.028884
     adpsfc_t187     9355     2042     2042     2042     2042       2.2585     0.222112     0.175722
     adpsfc_q181     9355     3176     3176     3174     3174      940.307    0.0511186    0.0263241
     adpsfc_q183     9355     3384     3384     3380     3380      968.079    0.0179753    0.0086622
     adpsfc_q187     9355     2357     2357     2355     2355      391.674     0.571748     0.296382
    adpsfc_ps181     9355      367      367      364      364      55.7522       1.1324     0.258585
    adpsfc_ps187     9355     1939     1939     1938     1938      55.0308      1.61914     0.299675
    adpsfc_uv281     9355      652      652      646      646       1.7236     0.594919     0.284458
    adpsfc_uv284     9355      416      416      404      404      1.28882     0.855079      0.34197
    adpsfc_uv287     9355     4064     4064     4036     4036       1.5874     0.466704     0.256971
     aircar_t133    31013    13181    13181    13174    13174      1.07551     0.477423     0.241853
     aircar_q133    31013     1079     1079     1079     1079     0.109508     0.307281     0.183296
    aircar_uv233    31013    26744    26744    26728    26728      2.35258     0.582149     0.248323
     sfcshp_t180     3281      710      710      707      707  6.51405e+08    0.0549496     0.039885
     sfcshp_t183     3281       51       51       49       49  2.47436e+09     0.091075    0.0918898
     sfcshp_q180     3281      482      482      481      481   0.00108271     0.375468     0.208736
     sfcshp_q183     3281      311      311      310      310      942.625     0.175183     0.162968
    sfcshp_ps180     3281     1316     1316     1310     1310      38.2153       3.2611     0.692613
    sfcshp_uv280     3281     2112     2112     2106     2106      2.65066     0.248951     0.124965
    sfcshp_uv282     3281       26       26       26       26      1.07929      1.28338     0.224068
    sfcshp_uv284     3281      254      254      254      254      1.13395     0.657992     0.366584
