loop1: max_iter=50, norm_reduction(target=0.001, final=0.000849622)
  i                   resNorm                         J                        Jb                      JoJc
  0         1198.577431820247      1827735.403475272935            0.000000000000      1827735.403475272935
  1          950.216436847407      1822125.388523201924           43.815305192622      1822081.573218008969
  2          923.853538308369      1819697.198496730998          103.013276204474      1819594.185220526997
  3          888.989483076560      1817249.925634321058          219.750863453979      1817030.174770866986
  4          699.376417900418      1815508.603807050036          353.888613159801      1815154.715193890966
  5          579.276480425567      1813548.587705001002          582.109488660582      1812966.478216340998
  6          570.313981619416      1812068.263977610972          831.553957504210      1811236.710020106984
  7          428.217389300608      1810701.138275342993         1145.551476249262      1809555.586799093056
  8          370.942368087548      1809427.040297349915         1538.938143198053      1807888.102154152002
  9          409.655199923319      1808627.774476964958         1853.974684512840      1806773.799792452017
 10          356.794793222219      1808012.637566786958         2144.553066066849      1805868.084500720026
 11          236.073096424658      1807377.635373746976         2500.099414281083      1804877.535959465895
 12          223.802770944863      1806749.153489802964         2927.909043362592      1803821.244446441066
 13          237.664428694501      1806413.427834125934         3197.724337168933      1803215.703496956965
 14          188.938917310035      1806119.830785864964         3465.108009980365      1802654.722775884904
 15          184.051958590525      1805935.283712049946         3651.761304972104      1802283.522407077951
 16          142.250180996051      1805704.811452544993         3911.434379237924      1801793.377073307056
 17          118.060337369474      1805540.487290658988         4118.971774639720      1801421.515516019892
 18          102.122278992151      1805398.534247895936         4318.662363520305      1801079.871884375112
 19          103.152370757372      1805320.392050693044         4439.155734486319      1800881.236316207098
 20           82.730174577484      1805251.951030306984         4552.975846170849      1800698.975184137002
 21           74.787378481805      1805202.504182379926         4641.320800121521      1800561.183382258983
 22           58.718498495965      1805148.830026835902         4744.992013137396      1800403.838013699045
 23           48.657160793297      1805108.710038192105         4829.347289423096      1800279.362748769112
 24           42.352332502593      1805081.843049908988         4890.327104250164      1800191.515945658088
 25           34.770802345566      1805064.421984470915         4932.521172736369      1800131.900811735075
 26           30.368607551392      1805048.022072951077         4974.969752428019      1800073.052320522955
 27           23.793323082252      1805036.771818134002         5006.158613092512      1800030.613205041038
 28           22.314257362475      1805029.675778087927         5027.042209251358      1800002.633568835910
 29           18.070318979743      1805023.955466780113         5044.849486689526      1799979.105980091030
 30           16.701843924054      1805020.669050612021         5055.604666797282      1799965.064383815043
 31           12.440603943459      1805017.386645398103         5066.889976545745      1799950.496668851934
 32            9.853724105002      1805015.159913016018         5074.962915987386      1799940.196997029008
 33            8.921707215316      1805013.661450453103         5080.674590907618      1799932.986859545112
 34            7.347703627353      1805012.659540833905         5084.674861637247      1799927.984679196030
 35            6.143821261546      1805011.929151630029         5087.721430581047      1799924.207721048966
 36            4.969126599666      1805011.403037386015         5090.012888195328      1799921.390149191022
 37            4.120426032393      1805011.054816405987         5091.593394115068      1799919.461422290886
 38            3.752172260770      1805010.802825726103         5092.783701050173      1799918.019124676008
 39            3.346516427767      1805010.664427853888         5093.460489037960      1799917.203938815976
 40            2.634622206663      1805010.544493407942         5094.065615608283      1799916.478877800051
 41            2.169068350489      1805010.462045002030         5094.495194417586      1799915.966850583907
 42            1.813117314518      1805010.396399029996         5094.848636113919      1799915.547762915958
 43            1.451206954759      1805010.348435250111         5095.115959462793      1799915.232475786936
 44            1.301663440765      1805010.318781743990         5095.286712481407      1799915.032069261884
 45            1.018338048294      1805010.296598429093         5095.418444116133      1799914.878154312028

loop2: max_iter=50, norm_reduction(target=0.001, final=0.000891154)
  i                   resNorm                         J                        Jb                      JoJc
  0           46.126439353486      1805109.819639164954         5095.418444116133      1800014.401195049053
  1           38.439568543278      1805082.831180684036         5097.893559151905      1799984.937621532008
  2           43.258143600115      1805079.456068766071         5098.674552882783      1799980.781515883049
  3           28.549515183740      1805073.875858386047         5100.398960994688      1799973.476897391025
  4           28.923425360590      1805070.090234438889         5101.684557702075      1799968.405676736962
  5           24.036417241821      1805065.651989771985         5103.452220258959      1799962.199769512983
  6           22.229154497266      1805063.964195884997         5104.485930372789      1799959.478265512036
  7           21.660512032851      1805061.530096919974         5106.327887643434      1799955.202209277079
  8           19.328009433652      1805059.362021709094         5108.192311454326      1799951.169710254064
  9           18.066009889055      1805057.893663252937         5109.656005986512      1799948.237657265970
 10           13.665919948908      1805056.402212040033         5111.311279579885      1799945.090932460036
 11           13.978861747694      1805054.914367490914         5112.903578185146      1799942.010789304972
 12           12.039011947342      1805054.277797342977         5113.642966644115      1799940.634830697905
 13           12.242807160339      1805053.146400086116         5114.964007256495      1799938.182392830029
 14           10.272045152548      1805052.344122529030         5115.891541692817      1799936.452580835903
 15            7.273027392086      1805051.556658989983         5116.953581133016      1799934.603077857057
 16            7.717863630273      1805050.955385495909         5117.565831658565      1799933.389553837012
 17            6.178763582107      1805050.420937885996         5117.977245682400      1799932.443692202913
 18            5.604421977456      1805050.045862386934         5118.180926704938      1799931.864935681922
 19            4.891927805716      1805049.754999984056         5118.304154485985      1799931.450845497893
 20            4.046380794559      1805049.499427221017         5118.337550674388      1799931.161876546917
 21            4.347521023349      1805049.367388253100         5118.365135611171      1799931.002252642065
 22            3.320835730758      1805049.221281511942         5118.312975907470      1799930.908305604011
 23            3.572231301720      1805049.104579403996         5118.358148800499      1799930.746430603089
 24            2.580291784660      1805049.045462151058         5118.397010574633      1799930.648451576941
 25            2.002781026692      1805048.969600172946         5118.407625395708      1799930.561974776909
 26            1.748597815814      1805048.913605348906         5118.453838477110      1799930.459766871994
 27            1.634000073213      1805048.878734145081         5118.422556168208      1799930.456177975982
 28            1.339332051303      1805048.852021096041         5118.353701276867      1799930.498319819104
 29            1.092338825980      1805048.833654938964         5118.260572969828      1799930.573081969982
 30            0.930322217301      1805048.818607201101         5118.225680519855      1799930.592926681042
 31            0.860989732353      1805048.810138829052         5118.163061786548      1799930.647077041911
 32            0.679841826799      1805048.803047321970         5118.131017209862      1799930.672030112008
 33            0.530265875136      1805048.796730363974         5118.077217445847      1799930.719512918033
 34            0.461741509848      1805048.792568139033         5118.037264902008      1799930.755303236889
 35            0.391271214452      1805048.789928033017         5118.010627842467      1799930.779300190974
 36            0.307634923512      1805048.787881998112         5117.985188980568      1799930.802693017991
 37            0.267221843743      1805048.786516241031         5117.975849074884      1799930.810667166021
 38            0.215102863294      1805048.785537604010         5117.970795760789      1799930.814741842914
 39            0.175323829305      1805048.784892298980         5117.964808539540      1799930.820083759958
 40            0.145918849208      1805048.784426419996         5117.956084360514      1799930.828342058929
 41            0.130327932851      1805048.784101293888         5117.950344623834      1799930.833756669890
 42            0.107279307675      1805048.783885719022         5117.950336871611      1799930.833548848052
 43            0.097647244166      1805048.783749989932         5117.949888224793      1799930.833861764986
 44            0.081001353625      1805048.783653110964         5117.949503177808      1799930.834149932954
 45            0.068648469601      1805048.783582259901         5117.953247771263      1799930.830334489001
 46            0.050581470946      1805048.783522335114         5117.960357631656      1799930.823164704023
 47            0.041105746061      1805048.783481993014         5117.965623826718      1799930.817858166993

