        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3929990  3929990  3929990  3793438  3793438            5     0.294202     0.294202
     adpsfc_t181     9611      572      572      561      561       0.7528       2.0825     0.973919
     adpsfc_t183     9611      214      214      212      212  3.22139e+09     0.106617    0.0758334
     adpsfc_t187     9611     2074     2074     2074     2074       2.2585     0.287931     0.228246
     adpsfc_q181     9611     3375     3375     3373     3373      911.011    0.0714172     0.041867
     adpsfc_q183     9611     3584     3584     3580     3580      969.688    0.0152404   0.00948344
     adpsfc_q187     9611     2603     2603     2601     2601      466.842     0.499313     0.324016
    adpsfc_ps181     9611      571      571      565      565      55.3777      1.98218     0.506586
    adpsfc_ps187     9611     1977     1977     1976     1976      55.1215      2.85591     0.291739
    adpsfc_uv281     9611     1122     1122     1114     1114      1.70333     0.467513     0.222155
    adpsfc_uv284     9611      424      424      414      414      1.28403     0.831222     0.316513
    adpsfc_uv287     9611     4118     4118     4102     4102       1.5874     0.478699     0.260325
     adpupa_t120      715      303      303      303      303      2.42262     0.216235    0.0669709
     adpupa_q120      715      167      167      167      167   0.00160216     0.395107     0.131384
    adpupa_ps120      715        2        2        2        2      71.5569     0.104552     0.244906
    adpupa_uv220      715      820      820      820      820      2.61064     0.538368     0.133199
     aircar_t133    11871     4916     4916     4911     4911      1.11525     0.381044     0.185689
     aircar_q133    11871      268      268      268      268     0.805254     0.327466      0.16063
    aircar_uv233    11871     9940     9940     9936     9936      2.36895     0.384878     0.150854
     sfcshp_t180     3093      619      619      618      618  6.96733e+08    0.0817397    0.0974598
     sfcshp_t183     3093       49       49       49       49  2.85714e+09     0.100207     0.127676
     sfcshp_q180     3093      404      404      403      403   0.00108823     0.681079     0.306502
     sfcshp_q183     3093      228      228      227      227      925.912    0.0918665    0.0752265
    sfcshp_ps180     3093     1219     1219     1211     1211      38.2266      5.28625     0.683908
    sfcshp_uv280     3093     1904     1904     1902     1902      2.65275     0.323526     0.145593
    sfcshp_uv282     3093       44       44       44       44      1.07948     0.965966    0.0746008
    sfcshp_uv284     3093      250      250      250      250      1.12578     0.599697      0.27801
