        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3909931  3909931  3909931  3791468  3791468            5     0.341891     0.341891
     adpsfc_t181     9442      384      384      370      370       0.7528      1.88099     0.645128
     adpsfc_t183     9442      219      219      217      217  3.39422e+09    0.0630159    0.0562683
     adpsfc_t187     9442     2135     2135     2129     2129       2.2585     0.223419     0.168365
     adpsfc_q181     9442     3275     3275     3272     3272        939.2    0.0530224    0.0376895
     adpsfc_q183     9442     3492     3492     3487     3487      967.712    0.0101456   0.00584727
     adpsfc_q187     9442     2474     2474     2471     2471      391.761     0.465715     0.300338
    adpsfc_ps181     9442      385      385      383      383      55.5024      1.30669     0.244919
    adpsfc_ps187     9442     1878     1878     1878     1878      54.7595      1.87344     0.307735
    adpsfc_uv281     9442      670      670      666      666      1.72102     0.560278     0.261031
    adpsfc_uv284     9442      434      434      430      430      1.28234      1.00917     0.405775
    adpsfc_uv287     9442     4014     4014     4006     4006       1.5874     0.698972     0.418656
     adpupa_t120      145       83       83       83       83      2.00349    0.0799249    0.0597571
     adpupa_q120      145       70       70       70       70   0.00160193    0.0887649    0.0722181
    adpupa_ps120      145        2        2        2        2      69.8385      2.23126     0.498623
    adpupa_uv220      145      116      116      116      116      2.53921     0.302658     0.224858
     aircar_t133    58893    25018    25018    24993    24993       0.9415     0.388344     0.219676
     aircar_q133    58893     2322     2322     2318     2318     0.436878     0.229872     0.138883
    aircar_uv233    58893    50160    50160    50108    50108      2.33123     0.454473     0.229587
     sfcshp_t180     3259      723      723      723      723  7.43808e+08     0.105074    0.0899455
     sfcshp_t183     3259       61       61       59       59  1.30189e+09     0.138339     0.122964
     sfcshp_q180     3259      504      504      504      504   0.00116495     0.550224     0.346428
     sfcshp_q183     3259      327      327      327      327      931.002     0.288954     0.198802
    sfcshp_ps180     3259      821      821      814      814       38.068      3.46518     0.696299
    sfcshp_uv280     3259     1356     1356     1356     1356      2.65082     0.313119     0.167265
    sfcshp_uv282     3259       46       46       46       46      1.07916      1.02654     0.266415
    sfcshp_uv284     3259      264      264      240      240      1.13809      2.52305     0.811012
