        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3926703  3926703  3926703  3793461  3793461            5     0.397614     0.397614
     adpsfc_t181    10294      596      596      581      581       0.7528      1.46539     0.601022
     adpsfc_t183    10294      223      223      221      221  3.29541e+09    0.0358436    0.0278613
     adpsfc_t187    10294     2131     2131     2127     2127       2.2585     0.187726     0.141694
     adpsfc_q181    10294     3566     3566     3563     3563      912.393    0.0862807    0.0462761
     adpsfc_q183    10294     3787     3787     3782     3782      969.645    0.0190654   0.00904039
     adpsfc_q187    10294     2683     2683     2680     2680      469.129     0.513231     0.308663
    adpsfc_ps181    10294      599      599      587      587      55.0804       1.8826     0.449138
    adpsfc_ps187    10294     1995     1995     1995     1995      54.8908      1.80303      0.32067
    adpsfc_uv281    10294     1160     1160     1152     1152      1.70437     0.659893     0.317664
    adpsfc_uv284    10294      450      450      434      434      1.28375      1.02929     0.448404
    adpsfc_uv287    10294     4180     4180     4160     4160       1.5874     0.704347     0.414295
     adpupa_t120    42718    19980    19980    19980    19980  6.33686e+19      0.06237    0.0339176
     adpupa_q120    42718     9666     9666     9666     9666      1.63822    0.0945308    0.0359478
    adpupa_ps120    42718      123      123      122      122      71.4098      1.43262      0.44223
    adpupa_uv220    42718    45366    45366    45366    45366    6.437e+19     0.476527     0.173854
     aircar_t133    82908    36418    36418    36404    36404     0.988591     0.375814     0.234413
     aircar_q133    82908     3145     3145     3145     3145      0.48058     0.324239      0.21052
    aircar_uv233    82908    73320    73320    73286    73286      2.33823     0.512844     0.281482
     sfcshp_t180     6629     1487     1487     1486     1486  4.49315e+08    0.0586375    0.0434661
     sfcshp_t183     6629       97       97       95       95  1.77705e+09      0.39407     0.240056
     sfcshp_q180     6629      870      870      869      869   0.00111807     0.458792     0.243548
     sfcshp_q183     6629      505      505      504      504      950.239     0.150899     0.145155
    sfcshp_ps180     6629     2202     2202     2195     2195       38.151      2.96061     0.672524
    sfcshp_uv280     6629     3430     3430     3428     3428      2.64786     0.266035     0.132627
    sfcshp_uv282     6629       68       68       68       68      1.08449      1.24539     0.476687
    sfcshp_uv284     6629      468      468      468      468      1.14046      1.82359     0.599743
