        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3874763  3874763  3874763  3742897  3742897            5     0.262821     0.262821
     adpsfc_t181     9397      375      375      363      363       0.7528       2.9171     0.704939
     adpsfc_t183     9397      215      215      213      213  3.35673e+09     0.148719    0.0633421
     adpsfc_t187     9397     2074     2074     2069     2069       2.2585     0.294358     0.162164
     adpsfc_q181     9397     3252     3252     3249     3249      940.234    0.0728972    0.0352922
     adpsfc_q183     9397     3465     3465     3460     3460       968.06    0.0203699   0.00875498
     adpsfc_q187     9397     2402     2402     2399     2399       392.86     0.801204     0.352999
    adpsfc_ps181     9397      376      376      374      374      55.4278     0.820813     0.214176
    adpsfc_ps187     9397     1959     1959     1959     1959      54.8262      1.21718     0.290247
    adpsfc_uv281     9397      656      656      652      652       1.7226     0.597017     0.285783
    adpsfc_uv284     9397      426      426      420      420      1.28309      1.17499     0.466034
    adpsfc_uv287     9397     3798     3798     3780     3780       1.5874     0.603115     0.364849
     aircar_t133    58494    25266    25266    25253    25253     0.920265       0.3688     0.202395
     aircar_q133    58494     2179     2179     2179     2179      0.33488     0.213308     0.133958
    aircar_uv233    58494    50638    50638    50612    50612      2.32638     0.388326     0.192397
     sfcshp_t180     3213      675      675      675      675  8.60663e+08    0.0944333    0.0874536
     sfcshp_t183     3213       56       56       56       56  1.88982e+09    0.0996355    0.0618573
     sfcshp_q180     3213      470      470      470      470   0.00114254     0.962351     0.438059
     sfcshp_q183     3213      324      324      324      324      933.655     0.192843     0.161897
    sfcshp_ps180     3213     1283     1283     1276     1275      38.2784      2.84332     0.872219
    sfcshp_uv280     3213     2054     2054     2054     2054      2.65158     0.196419     0.140032
    sfcshp_uv282     3213       32       32       26       26       1.0791      1.35594     0.384831
    sfcshp_uv284     3213      284      284      284      284      1.12277      1.74364     0.646286
