        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3882384  3882384  3882384  3748929  3748929            5     0.269188     0.269188
     adpsfc_t181     9656      370      370      368      368       0.7528      1.43241     0.762574
     adpsfc_t183     9656      215      215      213      213  3.21382e+09    0.0807356    0.0545693
     adpsfc_t187     9656     2061     2061     2061     2061       2.2585     0.196627     0.168956
     adpsfc_q181     9656     3291     3291     3289     3289      941.777    0.0444527    0.0232548
     adpsfc_q183     9656     3502     3502     3498     3498      968.696     0.015755   0.00886841
     adpsfc_q187     9656     2376     2376     2374     2374      392.252     0.456404     0.304965
    adpsfc_ps181     9656      371      371      368      368      55.3689      1.27169     0.325199
    adpsfc_ps187     9656     1948     1948     1945     1945      55.0607      1.94845     0.291178
    adpsfc_uv281     9656      716      716      712      712      1.72106     0.424031     0.215104
    adpsfc_uv284     9656      426      426      422      422      1.28132     0.931237     0.362008
    adpsfc_uv287     9656     4110     4110     4092     4092       1.5874     0.465077     0.270401
     aircar_t133     8058     2816     2816     2810     2810     0.895603     0.362017     0.183137
     aircar_q133     8058        0        0        0        0            0            0            0
    aircar_uv233     8058     5690     5690     5674     5674      2.32334     0.493124     0.184266
     sfcshp_t180     3001      595      595      595      595  7.10072e+08    0.0640056    0.0699086
     sfcshp_t183     3001       58       58       58       58  2.27429e+09     0.245839     0.247166
     sfcshp_q180     3001      395      395      395      395   0.00103893       0.5507      0.38856
     sfcshp_q183     3001      255      255      255      255       913.03    0.0641412    0.0562089
    sfcshp_ps180     3001     1182     1182     1174     1174      38.3073      2.88826     0.834848
    sfcshp_uv280     3001     1840     1840     1838     1838      2.65277     0.195913      0.13283
    sfcshp_uv282     3001       38       38       38       38       1.0792      1.14698     0.423212
    sfcshp_uv284     3001      284      284      284      284      1.11206      1.07089     0.340252
