        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3905623  3905623  3905623  3772158  3772158            5      0.30372      0.30372
     adpsfc_t181     9675      361      361      357      357       0.7528      1.14604     0.553663
     adpsfc_t183     9675      215      215      213      213  3.21382e+09    0.0677848    0.0387688
     adpsfc_t187     9675     2079     2079     2078     2078       2.2585     0.163081     0.141057
     adpsfc_q181     9675     3311     3311     3308     3308      943.555    0.0328994    0.0185627
     adpsfc_q183     9675     3524     3524     3519     3519      968.587    0.0123698   0.00740565
     adpsfc_q187     9675     2384     2384     2381     2381       386.83     0.422747     0.252357
    adpsfc_ps181     9675      362      362      359      359      55.4728      1.26289     0.225511
    adpsfc_ps187     9675     1962     1962     1961     1961      54.8579      1.36999     0.303572
    adpsfc_uv281     9675      638      638      632      632      1.72322     0.459586     0.211212
    adpsfc_uv284     9675      426      426      416      416      1.28282      1.05797      0.42185
    adpsfc_uv287     9675     4136     4136     4114     4114       1.5874     0.498738     0.294383
     aircar_t133    12048     4940     4940     4939     4939      1.04071     0.527804     0.224664
     aircar_q133    12048      336      336      336      336   0.00174774     0.242237     0.114379
    aircar_uv233    12048    10104    10104    10102    10102      2.34276     0.621846     0.196631
     sfcshp_t180     3299      704      704      704      704   8.4275e+08    0.0488146    0.0432443
     sfcshp_t183     3299       57       57       57       57      9.37855    0.0876546    0.0610857
     sfcshp_q180     3299      497      497      497      497   0.00104629      0.37582     0.222135
     sfcshp_q183     3299      322      322      322      322      931.572    0.0975815    0.0770499
    sfcshp_ps180     3299     1318     1318     1307     1307      38.2209      4.36571     0.705915
    sfcshp_uv280     3299     2096     2096     2094     2094      2.65029     0.238082     0.126569
    sfcshp_uv282     3299       40       40       38       38       1.0792      1.93754     0.402486
    sfcshp_uv284     3299      284      284      262      262      1.10172      2.11764     0.969608
