loop1: max_iter=50, norm_reduction(target=0.001, final=0.000917162)
  i                   resNorm                         J                        Jb                      JoJc
  0          757.517900118501        18886.048602844541            0.000000000000        18886.048602844541
  1          552.249760549360        16492.771529292160           19.963199981812        16472.808329310348
  2          390.931577926357        14795.295576434590           77.220297920980        14718.075278513610
  3          317.708222113989        13311.015111295390          203.547145865619        13107.467965429771
  4          289.796182520598        12551.397071174710          319.056060513483        12232.341010661219
  5          243.151996149890        11892.908523641010          469.614505480369        11423.294018160639
  6          177.124726266622        11259.914071372001          682.473313713380        10577.440757658620
  7          188.985341062465        10810.971824141279          895.146396401991         9915.825427739284
  8          144.445099718402        10615.356567005339         1010.676351341121         9604.680215664221
  9          113.485426131094        10350.603287809079         1200.613228852381         9149.990058956695
 10          122.081389626936        10185.640986687840         1345.598621444886         8840.042365242958
 11           91.800371201968        10092.263591644631         1440.211723141714         8652.051868502911
 12           81.947616336073         9994.720672743179         1552.582976825159         8442.137695918020
 13           66.787067203886         9935.330728111567         1629.908719274733         8305.422008836833
 14           50.807245033750         9875.409805010973         1717.691693535196         8157.718111475777
 15           40.411076066734         9830.904277250640         1791.811955418535         8039.092321832105
 16           30.837094538472         9802.275718587203         1845.443723085480         7956.831995501723
 17           25.202237656243         9782.667025003910         1886.381092351217         7896.285932652692
 18           20.836527821505         9770.088269860997         1915.444700698360         7854.643569162638
 19           16.281079203122         9762.337843771184         1935.021962394795         7827.315881376389
 20           13.765300509802         9756.985579879183         1949.700753878091         7807.284826001092
 21           10.763758165358         9753.585835265632         1959.771303478536         7793.814531787097
 22            8.697797371344         9751.470224669287         1966.483426401404         7784.986798267882
 23            6.694318227750         9749.845909825213         1972.003094775564         7777.842815049649
 24            5.777704407543         9748.837963528398         1975.673233536967         7773.164729991431
 25            4.732733275329         9748.338417208644         1977.597408921368         7770.741008287277
 26            3.424128043155         9747.929883624056         1979.252618039243         7768.677265584813
 27            2.677870908258         9747.622212765611         1980.574613527384         7767.047599238227
 28            2.423453440772         9747.476956790291         1981.233557201862         7766.243399588429
 29            1.896381427224         9747.384556489196         1981.671411444487         7765.713145044709
 30            1.435120222574         9747.316705625180         1982.007010111072         7765.309695514108
 31            1.105689446273         9747.270610698697         1982.245548239843         7765.025062458853
 32            0.861416015362         9747.242092163735         1982.399963552231         7764.842128611504
 33            0.694766375765         9747.223648513620         1982.504401750126         7764.719246763494

loop2: max_iter=50, norm_reduction(target=0.001, final=0.000994009)
  i                   resNorm                         J                        Jb                      JoJc
  0           20.177233732065         9831.449890035972         1982.504401750126         7848.945488285845
  1           18.276137304657         9818.627105553711         1986.588854283944         7832.038251269767
  2           25.912707902471         9816.078424073023         1988.027810252196         7828.050613820827
  3           18.470776576157         9809.018232073922         1992.554120365789         7816.464111708134
  4           16.298786090707         9807.035077788709         1994.389840372993         7812.645237415716
  5           12.332262525882         9804.617458247265         1996.734630469685         7807.882827777580
  6           10.483803826535         9802.015900611555         1999.715833121396         7802.300067490160
  7           10.247477128861         9800.958024352003         2001.008173650319         7799.949850701683
  8            9.092689447786         9800.168950415780         2001.814999399802         7798.353951015978
  9            7.968452671164         9799.479621035172         2002.448003340606         7797.031617694566
 10            5.577486171752         9798.694792801442         2003.484633364040         7795.210159437402
 11            4.960424799688         9798.172846331614         2003.864412120572         7794.308434211042
 12            5.222950730383         9797.876277544930         2004.094864587278         7793.781412957653
 13            4.006430494375         9797.567616127762         2004.330640264441         7793.236975863321
 14            3.902156161697         9797.382421458618         2004.314807240273         7793.067614218346
 15            3.515815446748         9797.272846220916         2004.430101073216         7792.842745147700
 16            2.290796869521         9797.147112898458         2004.763605825014         7792.383507073444
 17            2.130601714007         9797.042468573805         2004.936175603000         7792.106292970805
 18            1.619089644007         9796.976201308835         2005.030776740579         7791.945424568255
 19            1.240815916115         9796.924570615834         2005.066751298545         7791.857819317290
 20            1.162465350564         9796.896017688308         2005.086690736960         7791.809326951348
 21            0.814355592624         9796.872692045798         2005.073086676210         7791.799605369588
 22            0.642227589776         9796.858517350765         2004.991578605597         7791.866938745168
 23            0.525026829064         9796.850235131391         2004.913242773972         7791.936992357419
 24            0.428993896169         9796.844979284691         2004.872344150304         7791.972635134387
 25            0.356206763038         9796.841248282095         2004.824631446741         7792.016616835354
 26            0.285034131944         9796.839155200249         2004.793669597106         7792.045485603143
 27            0.218767355003         9796.837637915838         2004.763045897413         7792.074592018425
 28            0.177318090084         9796.836718688419         2004.732906162861         7792.103812525558
 29            0.144206058763         9796.835980262322         2004.717969260448         7792.118011001874
 30            0.129815145677         9796.835593022910         2004.713853079056         7792.121739943855
 31            0.089721760677         9796.835353058745         2004.713425592473         7792.121927466273
 32            0.071915968075         9796.835157070838         2004.718621627447         7792.116535443392
 33            0.050370261950         9796.835032248475         2004.725437338886         7792.109594909589
 34            0.044781064385         9796.834964200576         2004.734274808078         7792.100689392498
 35            0.032157003872         9796.834917153539         2004.738587337638         7792.096329815901
 36            0.025199504465         9796.834890884305         2004.739048730330         7792.095842153976
 37            0.020056347995         9796.834876192770         2004.738264876263         7792.096611316507

