        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
     adpsfc_t181     9384     3609      362      358      358       0.7528      1.29948     0.670989
     adpsfc_t183     9384     3609      214      212      212  3.29379e+09     0.091079    0.0539836
     adpsfc_t187     9384     2703     2081     2081     2081       2.2585     0.247274      0.21077
     adpsfc_q181     9384     3522     3263     3261     3261       942.57    0.0375517    0.0212736
     adpsfc_q183     9384     3522     3476     3472     3472      968.169    0.0163033    0.0087814
     adpsfc_q187     9384     2654     2398     2396     2396      386.157     0.406601     0.252483
    adpsfc_ps181     9384     7269      363      361      361      55.4019     0.770464     0.265525
    adpsfc_ps187     9384     2749     1979     1979     1979      55.0919      1.27841     0.292158
    adpsfc_uv281     9384     7042      646      642      642      1.72423     0.428496     0.195464
    adpsfc_uv284     9384     8914      424      420      420      1.28544     0.936731     0.330984
    adpsfc_uv287     9384     5276     4122     4118     4118       1.5874     0.446628     0.240876
     aircar_t133    12457     4992     4992     4987     4987     0.977113     0.414427     0.201911
     aircar_q133    12457      189      189      189      189     0.209592      0.11726    0.0768982
    aircar_uv233    12457    10248    10248    10246    10246      2.33576     0.500703     0.198421
     sfcshp_t180     3002      801      573      573      573  9.34131e+08    0.0804348    0.0697431
     sfcshp_t183     3002      279       47       47       47  1.45865e+09     0.113165     0.117415
     sfcshp_q180     3002      453      363      363      363   0.00102597      0.53998     0.243184
     sfcshp_q183     3002      190      182      182      182      903.905    0.0848287    0.0748676
    sfcshp_ps180     3002     2978     1163     1157     1157      38.2942      2.75738     0.793633
    sfcshp_uv280     3002     2536     1800     1800     1800      2.65458     0.225624     0.138363
    sfcshp_uv282     3002     2536       52       52       52      1.07941     0.692669     0.189082
    sfcshp_uv284     3002     2536      258      258      258      1.12521      1.17606     0.559734
