        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3895340  3895340  3895340  3763170  3763170            5     0.261777     0.261777
     adpsfc_t181     1893        0        0        0        0            0            0            0
     adpsfc_t183     1893        1        1        1        1      4.27213   0.00242238  0.000586188
     adpsfc_t187     1893       28       28       28       28       2.2585     0.197606     0.183247
     adpsfc_q181     1893       28       28       28       28          999  6.71603e-13  4.09119e-13
     adpsfc_q183     1893       29       29       29       29      981.625   0.00130794   0.00452203
     adpsfc_q187     1893       27       27       27       27   0.00137912     0.561287     0.253256
    adpsfc_ps181     1893        0        0        0        0            0            0            0
    adpsfc_ps187     1893       28       28       28       28      54.1755       1.2003     0.238566
    adpsfc_uv281     1893        0        0        0        0            0            0            0
    adpsfc_uv284     1893        8        8        8        8      1.23522     0.308385       0.1773
    adpsfc_uv287     1893       50       50       50       50       1.5874     0.826828     0.329911
     adpupa_t120     5384     1168     1168     1168     1168   3.6488e+19     0.183846     0.109798
     adpupa_q120     5384      327      327      327      327     0.933796     0.236084    0.0899517
    adpupa_ps120     5384        5        5        5        5      71.8944      1.62522      0.38277
    adpupa_uv220     5384     4202     4202     4202     4202  5.76061e+19     0.454528     0.228374
     aircar_t133    32660    13681    13681    13675    13675       0.9963     0.318553     0.175096
     aircar_q133    32660     1115     1115     1115     1115     0.433891     0.453012     0.259314
    aircar_uv233    32660    27466    27466    27454    27454      2.33798     0.352066     0.167921
     sfcshp_t180      251       90       90       90       90      3.25687    0.0510491    0.0414333
     sfcshp_t183      251        1        1        1        1      8.69088     0.157238     0.202057
     sfcshp_q180      251       86       86       86       86   0.00104062     0.214471     0.127248
     sfcshp_q183      251        7        7        7        7          999  7.80127e-13  4.22543e-13
    sfcshp_ps180      251      103      103      103      103      37.7541      2.89081     0.135157
    sfcshp_uv280      251      192      192      192      192       2.6316     0.274593     0.151079
    sfcshp_uv282      251        2        2        0        0            0            0            0
    sfcshp_uv284      251       14       14       14       14      1.10703      2.83579      1.41375
