        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3879827  3879827  3879827  3747092  3747092            5     0.466844     0.466844
     adpsfc_t181     9040      372      372      362      362       0.7528      2.36772     0.611494
     adpsfc_t183     9040      213      213      211      211  3.22902e+09    0.0635325    0.0285474
     adpsfc_t187     9040     2101     2101     2096     2096       2.2585     0.200234     0.141384
     adpsfc_q181     9040     3065     3065     3062     3062      937.048    0.0564226    0.0358917
     adpsfc_q183     9040     3276     3276     3271     3271      966.558    0.0170292    0.0105558
     adpsfc_q187     9040     2433     2433     2430     2430      388.764     0.549651     0.337298
    adpsfc_ps181     9040      373      373      370      370      55.6127      1.11195     0.280562
    adpsfc_ps187     9040     1964     1964     1964     1964      54.7039      1.51629     0.344267
    adpsfc_uv281     9040      648      648      642      642      1.72346     0.876471     0.367284
    adpsfc_uv284     9040      422      422      408      408      1.28996      1.33936     0.472522
    adpsfc_uv287     9040     3922     3922     3902     3902       1.5874     0.787634     0.454334
     adpupa_t120      143       76       76       76       76      1.84079     0.344254     0.156389
     adpupa_q120      143       56       56       56       56     0.552738     0.316134     0.118448
    adpupa_ps120      143        1        1        1        1      73.2215      3.06239     0.443807
    adpupa_uv220      143      132      132      132      132       2.6428     0.702615     0.340065
     aircar_t133    52366    22731    22731    22718    22718      1.01695     0.383648      0.21817
     aircar_q133    52366     1853     1853     1853     1853     0.587573     0.417564     0.274254
    aircar_uv233    52366    45948    45948    45908    45908       2.3393     0.525447     0.255363
     sfcshp_t180     3186      633      633      633      633  5.62099e+08    0.0684054    0.0601303
     sfcshp_t183     3186       54       54       54       54  1.36083e+09     0.111384     0.121141
     sfcshp_q180     3186      417      417      417      417   0.00101741     0.426187     0.246055
     sfcshp_q183     3186      258      258      258      258      914.076     0.136792    0.0884921
    sfcshp_ps180     3186     1239     1239     1228     1228      38.2282      4.73831      0.84811
    sfcshp_uv280     3186     2036     2036     2036     2036      2.64871     0.452407     0.211151
    sfcshp_uv282     3186       44       44       34       34      1.07922      1.83307     0.250261
    sfcshp_uv284     3186      256      256      220      220      1.13037      2.43582     0.561096
