loop1: max_iter=50, norm_reduction(target=0.001, final=0.00098316)
  i                   resNorm                         J                        Jb                      JoJc
  0         1294.342749515213      1082171.992504291935            0.000000000000      1082171.992504291935
  1         1134.984512166654      1074245.026748957112           75.014525962203      1074170.012222995050
  2          730.939030051212      1069739.565764348023          216.035723693314      1069523.530040655052
  3          664.682592868608      1066730.847682284890          406.185552727389      1066324.662129556993
  4          650.715869861799      1064477.838643158088          648.488151343425      1063829.350491814082
  5          463.359504236234      1062876.965789139969          900.729114176136      1061976.236674963031
  6          401.286098588110      1061378.401225239038         1230.876788882530      1060147.524436356034
  7          387.658089973193      1060264.515968000051         1564.596016976954      1058699.919951023068
  8          300.326136779459      1059405.605239586905         1895.243313394723      1057510.361926191952
  9          343.213401110575      1058967.546856852015         2096.986616380183      1056870.560240471968
 10          240.195300001454      1058365.953174775001         2425.820564651645      1055940.132610122906
 11          200.835715483926      1057869.982946008909         2754.405243705087      1055115.577702304116
 12          170.091677892790      1057463.154658797896         3077.903717467558      1054385.250941331033
 13          153.893082283550      1057182.074887959054         3340.552398793930      1053841.522489164956
 14          124.057096364638      1056962.867034435971         3576.127966913569      1053386.739067523042
 15          116.947036028547      1056793.966644635890         3782.832483519360      1053011.134161117021
 16           92.440998175771      1056678.544879788999         3941.057612904649      1052737.487266884884
 17           91.274565171831      1056577.874596948968         4094.571139531477      1052483.303457417060
 18           74.604608872496      1056514.600466243923         4200.712812570125      1052313.887653673999
 19           62.929960870582      1056467.370885767974         4286.367936057123      1052181.002949710935
 20           55.934214690911      1056425.127147754887         4369.314940437317      1052055.812207317911
 21           47.149796312362      1056398.936339915963         4424.661498309698      1051974.274841607083
 22           41.612535979113      1056375.545495356899         4477.577505817183      1051897.967989539960
 23           35.838856743615      1056360.978778721066         4512.701066640708      1051848.277712081093
 24           27.918189726365      1056348.132077415939         4545.567059029309      1051802.565018386114
 25           26.251269155518      1056338.347229313105         4572.217038060739      1051766.130191252101
 26           21.020068460044      1056331.872835363029         4590.894424633745      1051740.978410728974
 27           18.638323164838      1056326.593962629093         4606.972634378444      1051719.621328250971
 28           16.231882117267      1056323.080143423053         4618.246136803021      1051704.834006620105
 29           13.029043290237      1056320.358256876003         4627.407570651541      1051692.950686224969
 30           11.401590093691      1056318.391240638914         4634.346234489631      1051684.045006148983
 31           10.020964509724      1056316.962941223988         4639.616329339970      1051677.346611883957
 32            7.910213972698      1056315.918092374923         4643.639847329113      1051672.278245046036
 33            6.884262937157      1056315.088108156109         4646.977206504238      1051668.110901651904
 34            5.678721370846      1056314.551203961018         4649.227946047293      1051665.323257914046
 35            4.948437142743      1056314.142161512049         4651.011400003748      1051663.130761507899
 36            4.184084457334      1056313.876582045108         4652.213232970237      1051661.663349075010
 37            3.375868088345      1056313.648477545008         4653.284585524554      1051660.363892019959
 38            2.916755741533      1056313.501982629998         4653.998832850504      1051659.503149779979
 39            2.600001535283      1056313.402723633917         4654.499344857908      1051658.903378776042
 40            2.034634898453      1056313.327999460977         4654.888443904237      1051658.439555556979
 41            1.919612343777      1056313.277235158952         4655.161129556664      1051658.116105603054
 42            1.441354308143      1056313.236334468937         4655.387731977373      1051657.848602491897
 43            1.272546276679      1056313.206866851076         4655.556267227927      1051657.650599623099

loop2: max_iter=50, norm_reduction(target=0.001, final=0.000980332)
  i                   resNorm                         J                        Jb                      JoJc
  0           78.111828317421      1056415.687146889046         4655.556267227927      1051760.130879661068
  1           44.303433245312      1056367.546113679884         4658.562576950965      1051708.983536728891
  2           43.433728911112      1056357.866490992950         4660.084912968937      1051697.781578023918
  3           31.994561942747      1056351.361164455069         4661.544976885099      1051689.816187570104
  4           22.276488367999      1056345.206603507977         4663.619789056690      1051681.586814451031
  5           20.514905386670      1056340.984167339979         4664.992170162304      1051675.991997177014
  6           21.678108699726      1056338.805749082938         4665.979308236641      1051672.826440847013
  7           15.870594720591      1056336.904577038018         4666.829727568323      1051670.074849470053
  8           16.062541972502      1056334.847130886978         4667.861944152387      1051666.985186734935
  9           14.179443519487      1056333.789808098925         4668.554557138556      1051665.235250960104
 10           11.834178739549      1056332.686906639952         4669.186481897293      1051663.500424742000
 11            9.729484087963      1056331.677358990069         4669.711294846485      1051661.966064143926
 12           10.575266693662      1056330.897672007093         4670.105745488893      1051660.791926518083
 13            8.383971376171      1056330.183073108084         4670.496623324171      1051659.686449784087
 14            7.169671179704      1056329.570283639943         4670.939433476710      1051658.630850163056
 15            6.505789238830      1056329.021175929112         4671.346035221866      1051657.675140707055
 16            5.396372838535      1056328.627085018903         4671.691016112916      1051656.936068905983
 17            4.896842436005      1056328.319140583975         4672.089974600620      1051656.229165984085
 18            4.382000127989      1056328.085002070991         4672.353510389396      1051655.731491680956
 19            3.957461325219      1056327.896647646092         4672.661509720521      1051655.235137925018
 20            3.360116776937      1056327.766951288097         4672.871429740771      1051654.895521546947
 21            3.038484114470      1056327.652865961893         4673.117297353879      1051654.535568607971
 22            2.670514569381      1056327.579662445001         4673.221498979812      1051654.358163465047
 23            2.181204277625      1056327.514294704888         4673.331545197487      1051654.182749507017
 24            1.805663567588      1056327.462281818036         4673.389499238263      1051654.072782580042
 25            1.535404283689      1056327.423542429926         4673.397578023902      1051654.025964406086
 26            1.438335883918      1056327.397680883994         4673.378261915980      1051654.019418967888
 27            1.125386445429      1056327.379750014981         4673.363044592202      1051654.016705422895
 28            0.957834268762      1056327.362979223952         4673.318722708534      1051654.044256515102
 29            0.823765829211      1056327.352510740049         4673.297303811429      1051654.055206927937
 30            0.676392244725      1056327.344045090955         4673.291577534287      1051654.052467556903
 31            0.574446199340      1056327.338816049974         4673.305481816584      1051654.033334233100
 32            0.500352117778      1056327.334691385040         4673.316093589174      1051654.018597794930
 33            0.410854297410      1056327.331661703065         4673.325414997088      1051654.006246706005
 34            0.364496076636      1056327.329828052083         4673.321655670981      1051654.008172380971
 35            0.291806540911      1056327.328396020923         4673.323685144531      1051654.004710875917
 36            0.256344242740      1056327.327312021051         4673.326555864530      1051654.000756155932
 37            0.231724795759      1056327.326628722949         4673.322269106824      1051654.004359615967
 38            0.177490373009      1056327.326001127018         4673.316717292255      1051654.009283835068
 39            0.147019437812      1056327.325564099941         4673.320531153159      1051654.005032947054
 40            0.131762499860      1056327.325284658000         4673.327358156369      1051653.997926502023
 41            0.114160498282      1056327.325088959886         4673.334652169910      1051653.990436790977
 42            0.094505190605      1056327.324937657919         4673.342608170588      1051653.982329488033
 43            0.076575543217      1056327.324836506043         4673.352886937778      1051653.971949568018

