        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3897163  3897163  3897163  3764891  3764891            5     0.318304     0.318304
     adpsfc_t181     9575      360      360      358      358       0.7528      1.31482      0.51892
     adpsfc_t183     9575      215      215      213      213  3.21382e+09    0.0382177    0.0175213
     adpsfc_t187     9575     2077     2077     2077     2077       2.2585     0.215018     0.167645
     adpsfc_q181     9575     3275     3275     3273     3273      943.106    0.0517559    0.0240546
     adpsfc_q183     9575     3488     3488     3484     3484      968.277    0.0165286   0.00691607
     adpsfc_q187     9575     2383     2383     2381     2381      386.288     0.555134     0.300962
    adpsfc_ps181     9575      361      361      358      358      55.4592      2.25782     0.268745
    adpsfc_ps187     9575     1983     1983     1981     1981      55.0147      2.07283     0.332643
    adpsfc_uv281     9575      640      640      636      636      1.72091      0.68763      0.31055
    adpsfc_uv284     9575      426      426      410      410      1.27984      1.21186     0.474161
    adpsfc_uv287     9575     4112     4112     4088     4088       1.5874      0.60573      0.32706
     aircar_t133    31498    13236    13236    13232    13232      1.01108     0.479561     0.246827
     aircar_q133    31498      988      988      988      988     0.287301     0.346654     0.191777
    aircar_uv233    31498    26634    26634    26622    26622      2.34021     0.513998     0.227531
     sfcshp_t180     3311      713      713      712      712  9.17985e+08    0.0377129    0.0349859
     sfcshp_t183     3311       49       49       49       49  2.02031e+09    0.0852943    0.0537833
     sfcshp_q180     3311      512      512      511      511   0.00108826     0.355841      0.20019
     sfcshp_q183     3311      321      321      320      320      946.088    0.0715093    0.0532876
    sfcshp_ps180     3311     1319     1319     1313     1312      38.2425      3.87505     0.742454
    sfcshp_uv280     3311     2102     2102     2100     2100      2.65042     0.250868     0.124649
    sfcshp_uv282     3311       38       38       38       38      1.07956       1.9349     0.392534
    sfcshp_uv284     3311      256      256      248      248      1.13309        1.684     0.493076
