        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
     adpsfc_t181    10385     3955      595      589      589       0.7528       1.3347     0.527112
     adpsfc_t183    10385     3955      227      225      225  3.19722e+09    0.0860873    0.0466336
     adpsfc_t187    10385     2965     2101     2101     2101       2.2585     0.187177     0.157044
     adpsfc_q181    10385     3843     3576     3574     3574      912.825    0.0776011    0.0360456
     adpsfc_q183    10385     3843     3800     3796     3796      969.348    0.0220025    0.0100686
     adpsfc_q187    10385     2905     2640     2638     2638      472.448     0.466252     0.289114
    adpsfc_ps181    10385     8008      596      589      588      55.0464      1.65174      0.49225
    adpsfc_ps187    10385     3019     1924     1923     1923      55.0328      1.42833     0.323586
    adpsfc_uv281    10385     7740     1166     1158     1158      1.70246     0.479071      0.23005
    adpsfc_uv284    10385     9858      458      452      452      1.28056       1.0257     0.347249
    adpsfc_uv287    10385     5826     4136     4132     4132       1.5874     0.486719     0.291957
     adpupa_t120    26191    12330    12330    12240    12240  5.81461e+19    0.0672039    0.0382024
     adpupa_q120    26191     6436     6436     6385     6385     0.610751     0.129485    0.0511989
    adpupa_ps120    26191       79       79       79       79      70.6307     0.636129     0.349974
    adpupa_uv220    26191    27654    27654    27488    27488  5.96344e+19     0.547397     0.173729
     aircar_t133    53478    24312    24312    24303    24303      1.01126     0.413666      0.21637
     aircar_q133    53478     1983     1983     1983     1983     0.291721     0.442796     0.250026
    aircar_uv233    53478    48744    48744    48716    48716       2.3381     0.562949     0.261394
     sfcshp_t180     6675     2429     1874     1873     1873  5.16673e+08    0.0548601    0.0379642
     sfcshp_t183     6675     1229      113      111      111  2.68462e+09     0.196079     0.163815
     sfcshp_q180     6675     1097      895      894      894   0.00105829     0.384059     0.166595
     sfcshp_q183     6675      571      530      529      529      937.628     0.136044      0.10289
    sfcshp_ps180     6675     6636     2109     2098     2098      38.0689      3.33469     0.607995
    sfcshp_uv280     6675     5746     3444     3438     3438       2.6471     0.323932     0.113099
    sfcshp_uv282     6675     5746      124      124      124      1.08972     0.805531     0.184473
    sfcshp_uv284     6675     5746      514      480      480       1.1376      1.88487     0.579148
