loop1: max_iter=50, norm_reduction(target=0.001, final=0.000943418)
  i                   resNorm                         J                        Jb                      JoJc
  0         1539.806209516906        74295.434102035739            0.000000000000        74295.434102035739
  1         1191.401762109166        62856.836411197241          110.368066295325        62746.468344901907
  2         1000.989624105751        56847.221840160717          307.689777301758        56539.532062858969
  3          683.599858792535        51282.844115411717          697.262425169216        50585.581690242499
  4          595.712805225853        47543.884407035090         1166.651316949722        46377.233090085370
  5          560.721600616609        45530.357594392553         1541.061311172335        43989.296283220217
  6          442.656663628519        43192.099623961563         2154.762763625036        41037.336860336523
  7          402.060030390806        41952.235371144721         2586.927923046741        39365.307448097978
  8          342.703432048384        40868.975395108297         3056.364883422909        37812.610511685387
  9          315.895587218283        39988.526521219137         3525.638716170857        36462.887805048289
 10          254.891379923988        39366.006124164487         3921.468035049932        35444.538089114561
 11          234.521326643285        38827.192298967100         4323.179109013242        34504.013189953861
 12          201.001012719878        38441.522597850199         4655.684824277677        33785.837773572523
 13          173.574292760335        38094.414741817804         4998.380719024859        33096.034022792941
 14          139.817772393480        37817.691400552867         5310.647914468507        32507.043486084371
 15          124.628621924268        37597.870097873078         5592.377479008511        32005.492618864570
 16          115.277565736660        37467.795204566537         5777.899620354496        31689.895584212041
 17           92.992804211827        37361.094514995093         5944.284818168346        31416.809696826738
 18           84.728691972345        37277.213870945263         6087.020050131518        31190.193820813740
 19           71.900778522252        37216.843970911548         6198.392692297673        31018.451278613869
 20           61.851952311687        37167.001772218369         6297.647254242799        30869.354517975571
 21           52.486819635448        37129.850428112608         6377.333186603689        30752.517241508918
 22           43.980328258416        37103.437281630933         6437.959081339654        30665.478200291280
 23           42.861417171603        37084.258633139543         6484.799807865017        30599.458825274531
 24           34.548999944751        37070.002108838729         6521.663232366383        30548.338876472350
 25           30.041729395500        37058.245166661924         6553.797603948187        30504.447562713729
 26           26.302162244712        37049.434418675621         6579.245340459941        30470.189078215681
 27           20.308582251412        37042.931542673607         6599.026374200159        30443.905168473451
