        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3887398  3887398  3887398  3753756  3753756            5     0.216279     0.216279
     adpsfc_t181     9840      575      575      569      569       0.7528       1.9399     0.880574
     adpsfc_t183     9840      213      213      211      211  3.22902e+09    0.0870439    0.0498419
     adpsfc_t187     9840     2075     2075     2075     2075       2.2585     0.209769     0.175374
     adpsfc_q181     9840     3395     3395     3393     3393      911.071    0.0520335    0.0284973
     adpsfc_q183     9840     3605     3605     3601     3601      969.719    0.0146272   0.00765674
     adpsfc_q187     9840     2594     2594     2592     2592      468.885     0.414123     0.255726
    adpsfc_ps181     9840      574      574      565      565      55.1345      1.42667     0.468025
    adpsfc_ps187     9840     1974     1974     1973     1973       55.077      1.41005      0.29384
    adpsfc_uv281     9840     1130     1130     1124     1122      1.70622     0.582873      0.24815
    adpsfc_uv284     9840      422      422      410      410      1.28622      1.08692     0.342232
    adpsfc_uv287     9840     4124     4124     4106     4106       1.5874     0.442671     0.241755
     adpupa_t120     1888      909      909      909      909      2.99984    0.0496305    0.0258911
     adpupa_q120     1888      509      509      509      509     0.179238    0.0951826    0.0305814
    adpupa_ps120     1888        5        5        5        5      71.1705     0.849797     0.247621
    adpupa_uv220     1888     1952     1952     1952     1952      2.62092     0.513435     0.147342
     aircar_t133    19362     8321     8321     8317     8317     0.977127     0.532147     0.250022
     aircar_q133    19362      625      625      625      625     0.410324     0.295861     0.186399
    aircar_uv233    19362    16862    16862    16852    16852      2.33794     0.642712     0.260569
     sfcshp_t180     3178      717      717      716      716  9.15417e+08    0.0414334    0.0378039
     sfcshp_t183     3178       44       44       42       42  2.67261e+09    0.0963893     0.122105
     sfcshp_q180     3178      501      501      500      500   0.00107325     0.341693     0.212624
     sfcshp_q183     3178      315      315      314      314      955.084     0.118526    0.0888596
    sfcshp_ps180     3178      811      811      802      802      38.0364      3.90949     0.706727
    sfcshp_uv280     3178     1330     1330     1328     1328      2.64954     0.226472     0.112853
    sfcshp_uv282     3178       34       34       34       34      1.07922     0.819676     0.323155
    sfcshp_uv284     3178      204      204      204      204      1.14471     0.517777     0.241441
