        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3854359  3854359  3854359  3721985  3721985            5     0.216125     0.216125
     adpsfc_t181     5847        1        1        1        1       0.7528       11.743      7.44567
     adpsfc_t183     5847        1        1        1        1      2.65175     0.107302     0.157468
     adpsfc_t187     5847     1880     1880     1880     1880       2.2585     0.214977     0.148424
     adpsfc_q181     5847     1879     1879     1879     1879      998.734  0.000397018  0.000478207
     adpsfc_q183     5847     1880     1880     1880     1880      998.734  7.08664e-05  3.05971e-05
     adpsfc_q187     5847     1842     1842     1842     1842      23.2767     0.630677     0.352729
    adpsfc_ps181     5847        1        1        1        1      53.9242      5.96728      3.22365
    adpsfc_ps187     5847     1902     1902     1902     1902      54.6507      1.56552     0.243893
    adpsfc_uv281     5847        2        2        2        2      1.60455     0.616968     0.470427
    adpsfc_uv284     5847        8        8        8        8      1.23522     0.921329     0.235512
    adpsfc_uv287     5847     3272     3272     3266     3266       1.5874     0.527296     0.331508
     adpupa_t120       89       45       45       45       45      1.60021     0.168015     0.101555
     adpupa_q120       89       27       27       27       27   0.00166445    0.0446487    0.0401279
    adpupa_ps120       89        1        1        1        1      70.5764     0.469295     0.453135
    adpupa_uv220       89       86       86       86       86      2.59079     0.292811      0.25298
     aircar_t133    43960    18226    18226    18206    18206     0.917535     0.348974     0.200561
     aircar_q133    43960     1716     1716     1716     1716     0.363207     0.228373     0.129748
    aircar_uv233    43960    36656    36656    36616    36616      2.32718     0.362049     0.185217
     sfcshp_t180     1172      389      389      389      389      6.17693    0.0793906    0.0592534
     sfcshp_t183     1172       14       14       14       14  2.67261e+09     0.303384     0.328456
     sfcshp_q180     1172      218      218      218      218   0.00105382      0.36778     0.280511
     sfcshp_q183     1172       30       30       30       30      773.822      1.50721      1.37376
    sfcshp_ps180     1172      438      438      438      438      38.0142      3.38168     0.733752
    sfcshp_uv280     1172      754      754      754      754      2.64526     0.247034     0.132853
    sfcshp_uv282     1172       14       14       14       14      1.07918     0.954226     0.235341
    sfcshp_uv284     1172      142      142      142      142      1.14479      2.01529      0.62561
