loop1: max_iter=50, norm_reduction(target=0.001, final=0.00084407)
  i                   resNorm                         J                        Jb                      JoJc
  0          824.905522671581       832869.373714128742            0.000000000000       832869.373714128742
  1          576.847882681934       828811.493873640313           48.397166847365       828763.096706792945
  2          488.075324295651       826793.938653540914          132.952394239069       826660.986259301892
  3          375.966624464989       825577.929396471358          231.519798290340       825346.409598181024
  4          296.259615241227       824351.680819012225          404.139052021264       823947.541766990907
  5          268.201944603195       823328.197000378859          644.602846340234       822683.594154038583
  6          275.597610967178       822833.813209082931          808.285458413982       822025.527750668931
  7          189.372951752105       822338.314196137711         1019.063930125128       821319.250266012619
  8          187.133582983697       821923.590560492943         1246.000149707510       820677.590410785400
  9          152.454646099585       821633.282381284283         1443.274771992293       820190.007609291933
 10          132.428011870802       821399.448629415478         1634.000820005606       819765.447809409816
 11           96.640866853031       821216.611465133843         1810.358648466637       819406.252816667198
 12           85.798269948490       821075.414915918256         1970.100479435027       819105.314436483197
 13           82.407873226961       820981.893964596326         2092.231723044221       818889.662241552141
 14           64.420725250312       820923.513126097270         2177.521839998910       818745.991286098375
 15           54.379472331240       820875.021482006297         2255.725662361633       818619.295819644700
 16           42.626279953452       820831.345093566692         2334.231643083615       818497.113450483070
 17           37.023671534797       820804.635677762097         2387.462327509300       818417.173350252793
 18           29.105722062578       820785.195461308351         2429.862027381330       818355.333433927037
 19           26.136538629937       820771.990957108443         2461.193786981362       818310.797170127044
 20           22.957656687192       820763.868052408681         2481.922362076006       818281.945690332679
 21           17.423757428918       820757.276699810405         2499.897561498838       818257.379138311604
 22           14.887802279572       820752.567786966451         2513.630391039957       818238.937395926449
 23           11.954478118411       820749.276390562067         2523.869206609202       818225.407183952862
 24            9.958250531366       820746.757782375091         2532.226171669633       818214.531610705424
 25            7.777533606694       820745.344344168087         2537.198743697910       818208.145600470132
 26            7.151775689876       820744.373093326343         2540.794576404183       818203.578516922193
 27            5.986052568401       820743.767059418955         2543.145207553011       818200.621851865901
 28            4.877861392613       820743.342423584312         2544.861808685861       818198.480614898494
 29            3.793294653393       820742.981344589614         2546.386841402816       818196.594503186760
 30            3.090680720163       820742.747051597689         2547.422491513832       818195.324560083915
 31            2.857400445941       820742.588886562968         2548.152617832854       818194.436268730089
 32            2.189462946110       820742.483508978039         2548.659119646465       818193.824389331625
 33            1.786595115143       820742.402418340207         2549.064770747291       818193.337647592882
 34            1.473518982560       820742.352196331834         2549.326066944272       818193.026129387552
 35            1.194547788330       820742.315150061157         2549.526260724455       818192.788889336749
 36            1.037428028712       820742.293445576564         2549.647823388499       818192.645622188109
 37            0.850182144462       820742.277494546492         2549.740178989222       818192.537315557245
 38            0.696278193296       820742.267458233517         2549.800156813478       818192.467301420053

loop2: max_iter=50, norm_reduction(target=0.001, final=0.0008482)
  i                   resNorm                         J                        Jb                      JoJc
  0           27.934272397111       820779.739815688576         2549.800156813478       818229.939658875111
  1           19.782533443867       820768.372094110819         2551.389000889634       818216.983093221206
  2           18.326060361233       820765.317294306122         2552.647946524313       818212.669347781804
  3           15.180219656395       820763.516541038523         2553.481977781215       818210.034563257359
  4           11.622216539751       820761.644456072594         2554.506171324872       818207.138284747722
  5           11.831169904078       820760.662781320512         2555.274319659356       818205.388461661176
  6            9.022142622957       820759.890276239021         2556.049483187227       818203.840793051757
  7            7.611093200212       820759.203189752647         2556.813557827368       818202.389631925267
  8            6.685044941113       820758.645738610881         2557.625014391254       818201.020724219619
  9            5.874132546597       820758.144106168183         2558.335152654977       818199.808953513158
 10            5.247390248142       820757.800849189400         2558.879492526984       818198.921356662409
 11            4.692222890784       820757.539472655160         2559.337481519805       818198.201991135371
 12            3.714890245458       820757.284878947074         2559.832022241764       818197.452856705291
 13            3.532515682044       820757.046874448191         2560.351674179740       818196.695200268412
 14            3.372255419034       820756.931053567561         2560.506094470056       818196.424959097523
 15            2.612943272067       820756.817653386737         2560.723484628337       818196.094168758369
 16            2.079029785645       820756.729932661518         2560.782084531558       818195.947848130018
 17            1.797089270297       820756.651597709744         2560.795223576225       818195.856374133495
 18            1.375186934402       820756.601946365205         2560.791957445079       818195.809988920111
 19            1.321182467854       820756.573272705893         2560.740670589649       818195.832602116279
 20            1.086693439906       820756.550877011032         2560.698545821916       818195.852331189089
 21            0.910478899146       820756.536586044938         2560.655146978764       818195.881439066143
 22            0.743302822365       820756.525176930125         2560.598528604647       818195.926648325520
 23            0.623520528239       820756.517068132875         2560.550836800972       818195.966231331928
 24            0.498062881473       820756.511855299119         2560.496211063411       818196.015644235653
 25            0.424967327305       820756.508011958678         2560.449285084108       818196.058726874529
 26            0.329423493132       820756.505259772879         2560.410305172315       818196.094954600558
 27            0.286963027141       820756.503598406678         2560.386627166828       818196.116971239797
 28            0.261773519385       820756.502554388368         2560.376975285266       818196.125579103129
