        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3922686  3922686  3922686  3785831  3785831            5     0.415764     0.415764
     adpsfc_t181     9091      444      444      438      438       0.7528      2.43737     0.692223
     adpsfc_t183     9091      210      210      208      208  3.39683e+09    0.0698809    0.0399765
     adpsfc_t187     9091     2089     2089     2086     2086       2.2585     0.251599     0.149129
     adpsfc_q181     9091     2979     2979     2976     2976      922.197    0.0624774    0.0444704
     adpsfc_q183     9091     3186     3186     3181     3181      966.274   0.00986318   0.00497803
     adpsfc_q187     9091     2490     2490     2487     2487      420.198     0.479115     0.287934
    adpsfc_ps181     9091      445      445      442      442       55.188      1.31594     0.400679
    adpsfc_ps187     9091     1958     1958     1956     1956       54.746      1.60257     0.286644
    adpsfc_uv281     9091      856      856      852      852      1.69729     0.567791     0.275441
    adpsfc_uv284     9091      416      416      410      410       1.2888     0.859606     0.387342
    adpsfc_uv287     9091     3856     3856     3842     3842       1.5874     0.702343     0.416843
     adpupa_t120    12472     5807     5807     5807     5807      3.19593    0.0501919    0.0268041
     adpupa_q120    12472     3242     3242     3242     3242     0.831353    0.0912778    0.0310577
    adpupa_ps120    12472       38       38       38       38      73.0749      1.40757      0.27402
    adpupa_uv220    12472    13260    13260    13260    13260      2.62443     0.422035     0.129221
     aircar_t133    54483    23774    23774    23758    23758     0.961351     0.447539       0.2262
     aircar_q133    54483     2326     2326     2326     2326      0.35362     0.289443     0.162821
    aircar_uv233    54483    47712    47712    47652    47652       2.3344     0.540532     0.242833
     sfcshp_t180     3124      687      687      684      684  8.54982e+08     0.129539     0.107617
     sfcshp_t183     3124       45       45       43       43  1.52499e+09     0.162703     0.183341
     sfcshp_q180     3124      467      467      464      464   0.00114385     0.627008     0.396161
     sfcshp_q183     3124      302      302      299      299      945.796     0.203707     0.168332
    sfcshp_ps180     3124      784      784      770      770      38.1224      4.31668     0.768863
    sfcshp_uv280     3124     1304     1304     1302     1302      2.65138     0.307002     0.163419
    sfcshp_uv282     3124       32       32       32       32      1.07924       1.8833     0.359747
    sfcshp_uv284     3124      212      212      204      204      1.14317      1.25822     0.377668
