        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
     adpsfc_t181     9051     3497      381      372      372       0.7528      2.58984     0.825411
     adpsfc_t183     9051     3497      212      210      210  3.30944e+09    0.0875453    0.0468477
     adpsfc_t187     9051     2758     2123     2120     2120       2.2585     0.212827     0.146781
     adpsfc_q181     9051     3424     3171     3168     3168      937.844    0.0817478    0.0489639
     adpsfc_q183     9051     3424     3381     3376     3376      967.736    0.0248476    0.0126398
     adpsfc_q187     9051     2710     2459     2456     2456      390.882      0.50543     0.292547
    adpsfc_ps181     9051     7020      382      379      379      55.5534      1.25781     0.237468
    adpsfc_ps187     9051     2799     2013     2013     2013      54.6627      1.77979     0.307497
    adpsfc_uv281     9051     6518      668      662      662      1.72262     0.784566     0.336205
    adpsfc_uv284     9051     8240      420      406      406      1.29065      1.11925     0.391188
    adpsfc_uv287     9051     5142     3982     3962     3962       1.5874     0.743572     0.422541
     adpupa_t120      112       59       59       59       59       2.0627    0.0776763    0.0589382
     adpupa_q120      112       24       24       24       24     0.806151    0.0346403    0.0316545
    adpupa_ps120      112        1        1        1        1      69.3782      7.07373      4.04676
    adpupa_uv220      112      104      104      104      104      2.64184     0.280335     0.212147
     aircar_t133    53670    23131    23131    23121    23121     0.968617     0.365637     0.221246
     aircar_q133    53670     2124     2124     2124     2124     0.600723     0.287671     0.181522
    aircar_uv233    53670    46804    46804    46778    46778      2.33504     0.398288     0.206023
     sfcshp_t180     2766      699      511      506      506  8.89108e+08    0.0870367      0.11841
     sfcshp_t183     2766      220       46       46       46  1.47442e+09     0.203148     0.184725
     sfcshp_q180     2766      389      309      304      304   0.00131673     0.899113      0.52966
     sfcshp_q183     2766      144      139      134      134      871.592      1.39243     0.909612
    sfcshp_ps180     2766     2753     1096     1084     1084      38.4114      3.59273     0.854449
    sfcshp_uv280     2766     2324     1676     1666     1666       2.6528     0.339031     0.175791
    sfcshp_uv282     2766     2324       30       30       30      1.07925      2.02327     0.610576
    sfcshp_uv284     2766     2324      246      244      244      1.12668      1.68299     0.677079
