        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3883264  3883264  3883264  3752740  3752740            5     0.261808     0.261808
     adpsfc_t181     9479      367      367      360      360       0.7528      1.77741     0.876056
     adpsfc_t183     9479      213      213      211      211  3.30159e+09     0.133583    0.0958476
     adpsfc_t187     9479     2073     2073     2073     2073       2.2585     0.324913     0.211517
     adpsfc_q181     9479     3229     3229     3227     3227      941.301    0.0703169    0.0416029
     adpsfc_q183     9479     3440     3440     3436     3436      968.141    0.0189522    0.0112484
     adpsfc_q187     9479     2388     2388     2386     2386      389.121     0.505772     0.315858
    adpsfc_ps181     9479      368      368      366      366      55.5479     0.954989     0.203937
    adpsfc_ps187     9479     1895     1895     1895     1895      55.0352      1.24159     0.307676
    adpsfc_uv281     9479      656      656      652      652      1.72188       0.5145     0.241627
    adpsfc_uv284     9479      422      422      414      414      1.28427     0.834083     0.342013
    adpsfc_uv287     9479     4106     4106     4090     4090       1.5874     0.514132     0.283037
     aircar_t133    34576    14338    14338    14316    14316     0.969807     0.355669     0.184636
     aircar_q133    34576     1336     1336     1336     1336     0.465478     0.206399     0.110147
    aircar_uv233    34576    28990    28990    28976    28976      2.33354     0.393915     0.169877
     sfcshp_t180     3307      692      692      691      691   8.5064e+08    0.0269069    0.0242105
     sfcshp_t183     3307       53       53       53       53  1.37361e+09     0.171119     0.161487
     sfcshp_q180     3307      483      483      482      482   0.00111167     0.475832     0.219351
     sfcshp_q183     3307      310      310      309      309      930.366    0.0963125    0.0668585
    sfcshp_ps180     3307     1309     1309     1300     1300      38.2672      4.19239     0.727078
    sfcshp_uv280     3307     2094     2094     2090     2090      2.65385     0.192206     0.105854
    sfcshp_uv282     3307       36       36       36       36      1.07921     0.555937     0.167143
    sfcshp_uv284     3307      254      254      252      252      1.12412     0.714383     0.298626
